event,Hora normalizada,key,user,session_id
keydown,41671515,101,User6,366923610
keydown,41671629,98,User6,366923610
keyup,41671645,98,User6,366923610
keyup,41671668,98,User6,366923610
keydown,41671855,107,User6,366923610
keyup,41671927,107,User6,366923610
keydown,41672107,0,User6,366923610
keyup,41672190,0,User6,366923610
keydown,41672426,38,User6,366923610
keyup,41672485,38,User6,366923610
keydown,41672575,38,User6,366923610
keyup,41672646,38,User6,366923610
keydown,41672721,38,User6,366923610
keyup,41672802,38,User6,366923610
keydown,41673727,97,User6,366923610
keyup,41673792,97,User6,366923610
keydown,41673963,107,User6,366923610
keyup,41674006,107,User6,366923610
keydown,41674136,0,User6,366923610
keyup,41674226,0,User6,366923610
keydown,41674237,87,User6,366923610
keyup,41674294,87,User6,366923610
keydown,41674447,83,User6,366923610
keyup,41674542,83,User6,366923610
keydown,41674563,89,User6,366923610
keyup,41674607,89,User6,366923610
keydown,41674816,94,User6,366923610
keyup,41674890,94,User6,366923610
keydown,41674926,87,User6,366923610
keyup,41675002,87,User6,366923610
keydown,41675055,0,User6,366923610
keyup,41675125,0,User6,366923610
keydown,41675856,86,User6,366923610
keyup,41675910,86,User6,366923610
keydown,41676000,87,User6,366923610
keyup,41676074,87,User6,366923610
keydown,41676185,101,User6,366923610
keyup,41676222,101,User6,366923610
keydown,41676318,86,User6,366923610
keyup,41676378,86,User6,366923610
keydown,41676456,87,User6,366923610
keyup,41676563,87,User6,366923610
keydown,41676565,0,User6,366923610
keyup,41676642,0,User6,366923610
keydown,41676679,87,User6,366923610
keydown,41676773,94,User6,366923610
keyup,41676826,94,User6,366923610
keyup,41676828,87,User6,366923610
keydown,41676960,0,User6,366923610
keyup,41677030,0,User6,366923610
keydown,41677310,94,User6,366923610
keyup,41677365,94,User6,366923610
keydown,41677423,83,User6,366923610
keyup,41677507,83,User6,366923610
keydown,41677535,84,User6,366923610
keyup,41677565,84,User6,366923610
keydown,41677736,97,User6,366923610
keydown,41677799,100,User6,366923610
keyup,41677818,100,User6,366923610
