event,Hora normalizada,key,user,session_id
keydown,40845991,87,User5,366922597
keyup,40846069,87,User5,366922597
keydown,40846216,83,User5,366922597
keyup,40846321,83,User5,366922597
keydown,40846380,89,User5,366922597
keyup,40846438,89,User5,366922597
keydown,40846664,94,User5,366922597
keyup,40846712,94,User5,366922597
keydown,40846775,87,User5,366922597
keyup,40846861,87,User5,366922597
keydown,40846936,0,User5,366922597
keyup,40847005,0,User5,366922597
keydown,40847060,86,User5,366922597
keyup,40847117,86,User5,366922597
keydown,40848031,87,User5,366922597
keyup,40848086,87,User5,366922597
keydown,40848200,101,User5,366922597
keyup,40848265,101,User5,366922597
keydown,40848359,86,User5,366922597
keyup,40848426,86,User5,366922597
keydown,40848487,87,User5,366922597
keydown,40848560,0,User5,366922597
keyup,40848568,0,User5,366922597
keyup,40848630,0,User5,366922597
keydown,40848695,87,User5,366922597
keydown,40848768,94,User5,366922597
keyup,40848822,94,User5,366922597
keyup,40848840,94,User5,366922597
keydown,40848960,0,User5,366922597
keyup,40849031,0,User5,366922597
keydown,40849192,94,User5,366922597
keyup,40849244,94,User5,366922597
keydown,40849277,83,User5,366922597
keyup,40849387,83,User5,366922597
keydown,40849407,84,User5,366922597
keyup,40849482,84,User5,366922597
keydown,40849640,97,User5,366922597
keydown,40849703,100,User5,366922597
keyup,40849721,100,User5,366922597
keyup,40849807,100,User5,366922597
keydown,40849869,91,User5,366922597
keyup,40849946,91,User5,366922597
keydown,40849968,102,User5,366922597
keyup,40850109,102,User5,366922597
keydown,40850376,38,User5,366922597
keyup,40850458,38,User5,366922597
keydown,40850535,38,User5,366922597
keyup,40850608,38,User5,366922597
keydown,40850704,38,User5,366922597
keyup,40850750,38,User5,366922597
keydown,40851024,83,User5,366922597
keyup,40851090,83,User5,366922597
keydown,40851263,38,User5,366922597
keyup,40851330,38,User5,366922597
keydown,40851336,100,User5,366922597
keyup,40851426,100,User5,366922597
keydown,40851584,83,User5,366922597
keyup,40851645,83,User5,366922597
keydown,40851839,102,User5,366922597
keyup,40851894,102,User5,366922597
keydown,40851917,97,User5,366922597
keyup,40851974,97,User5,366922597
keydown,40852021,100,User5,366922597
keydown,40852112,91,User5,366922597
keyup,40852159,91,User5,366922597
keyup,40852188,91,User5,366922597
keydown,40852278,97,User5,366922597
keyup,40852346,97,User5,366922597
keydown,40852504,0,User5,366922597
keyup,40852567,0,User5,366922597
keydown,40853056,14,User5,366922597
keyup,40853145,14,User5,366922597
keydown,40853761,13,User5,366922597
keyup,40853822,13,User5,366922597
keydown,40854159,18,User5,366922597
keyup,40854238,18,User5,366922597
keydown,40854326,0,User5,366922597
keyup,40854400,0,User5,366922597
keydown,40854543,83,User5,366922597
keyup,40854606,83,User5,366922597
keydown,40854629,103,User5,366922597
keyup,40854695,103,User5,366922597
keydown,40854956,38,User5,366922597
keyup,40855034,38,User5,366922597
keydown,40855120,38,User5,366922597
keyup,40855219,38,User5,366922597
keydown,40855729,38,User5,366922597
keyup,40855781,38,User5,366922597
keydown,40855924,38,User5,366922597
keyup,40855997,38,User5,366922597
keydown,40856093,38,User5,366922597
keyup,40856161,38,User5,366922597
keydown,40856248,38,User5,366922597
keyup,40856319,38,User5,366922597
keydown,40856407,38,User5,366922597
keyup,40856462,38,User5,366922597
keydown,40857296,101,User5,366922597
keyup,40857351,101,User5,366922597
keydown,40857440,0,User5,366922597
keyup,40857513,0,User5,366922597
keydown,40857557,16,User5,366922597
keyup,40857655,16,User5,366922597
keydown,40857717,0,User5,366922597
keyup,40857773,0,User5,366922597
keydown,40858951,83,User5,366922597
keydown,40859039,103,User5,366922597
keyup,40859069,103,User5,366922597
keyup,40859117,103,User5,366922597
keydown,40859263,94,User5,366922597
keyup,40859335,94,User5,366922597
keydown,40859358,83,User5,366922597
keyup,40859433,83,User5,366922597
keydown,40859505,0,User5,366922597
keyup,40859555,0,User5,366922597
keydown,40859688,14,User5,366922597
keyup,40859806,14,User5,366922597
keydown,40860265,13,User5,366922597
keyup,40860334,13,User5,366922597
keydown,40860712,18,User5,366922597
keyup,40860809,18,User5,366922597
keydown,40861144,0,User5,366922597
keyup,40861205,0,User5,366922597
keydown,40861696,90,User5,366922597
keyup,40861749,90,User5,366922597
keydown,40861868,83,User5,366922597
keyup,40861927,83,User5,366922597
keydown,40862078,85,User5,366922597
keyup,40862150,85,User5,366922597
keydown,40862286,38,User5,366922597
keyup,40862359,38,User5,366922597
keydown,40862444,38,User5,366922597
keyup,40862536,38,User5,366922597
keydown,40862598,38,User5,366922597
keydown,40862678,101,User5,366922597
keyup,40862693,38,User5,366922597
keyup,40862733,101,User5,366922597
keydown,40862830,87,User5,366922597
keyup,40862880,87,User5,366922597
keydown,40862991,85,User5,366922597
keyup,40863057,85,User5,366922597
keydown,40863071,103,User5,366922597
keyup,40863153,103,User5,366922597
keydown,40863184,87,User5,366922597
keyup,40863247,87,User5,366922597
keydown,40863317,101,User5,366922597
keydown,40863384,102,User5,366922597
keyup,40863422,102,User5,366922597
keyup,40863436,102,User5,366922597
keydown,40863530,100,User5,366922597
keyup,40863594,100,User5,366922597
keydown,40863641,83,User5,366922597
keyup,40863721,83,User5,366922597
keydown,40863775,96,User5,366922597
keyup,40863849,96,User5,366922597
keydown,40863893,86,User5,366922597
keyup,40864003,86,User5,366922597
keydown,40864017,97,User5,366922597
keyup,40864087,97,User5,366922597
keydown,40864239,0,User5,366922597
keyup,40864303,0,User5,366922597
keydown,40864320,83,User5,366922597
keyup,40864365,83,User5,366922597
keydown,40864388,0,User5,366922597
keyup,40864446,0,User5,366922597
keydown,40864575,84,User5,366922597
keyup,40864638,84,User5,366922597
keydown,40864801,97,User5,366922597
keyup,40864861,97,User5,366922597
keydown,40864984,96,User5,366922597
keydown,40865036,101,User5,366922597
keyup,40865045,101,User5,366922597
keyup,40865095,101,User5,366922597
keydown,40865206,83,User5,366922597
keyup,40865263,83,User5,366922597
keydown,40865398,100,User5,366922597
keyup,40865454,100,User5,366922597
keydown,40865460,91,User5,366922597
keyup,40865526,91,User5,366922597
keydown,40865640,97,User5,366922597
keyup,40865713,97,User5,366922597
keydown,40865860,47,User5,366922597
keyup,40865932,47,User5,366922597
keydown,40870653,90,User5,366922597
keyup,40870738,90,User5,366922597
keydown,40870873,97,User5,366922597
keyup,40870954,97,User5,366922597
keydown,40871032,94,User5,366922597
keyup,40871109,94,User5,366922597
keydown,40871191,83,User5,366922597
keydown,40871269,0,User5,366922597
keyup,40871311,0,User5,366922597
keyup,40871335,0,User5,366922597
keydown,40871485,89,User5,366922597
keyup,40871543,89,User5,366922597
keydown,40871670,103,User5,366922597
keyup,40871751,103,User5,366922597
keydown,40871789,83,User5,366922597
keyup,40871909,83,User5,366922597
keydown,40871932,98,User5,366922597
keyup,40872000,98,User5,366922597
keydown,40872118,97,User5,366922597
keyup,40872199,97,User5,366922597
keydown,40872212,101,User5,366922597
keyup,40872318,101,User5,366922597
keydown,40872821,47,User5,366922597
keyup,40872909,47,User5,366922597
keydown,40873711,102,User5,366922597
keyup,40873807,102,User5,366922597
keydown,40873912,87,User5,366922597
keyup,40873974,87,User5,366922597
keydown,40874007,96,User5,366922597
keyup,40874081,96,User5,366922597
keydown,40874110,89,User5,366922597
keydown,40874206,97,User5,366922597
keyup,40874229,97,User5,366922597
keyup,40874261,97,User5,366922597
keydown,40874400,0,User5,366922597
keyup,40874445,0,User5,366922597
keydown,40874575,90,User5,366922597
keyup,40874634,90,User5,366922597
keydown,40874665,83,User5,366922597
keyup,40874771,83,User5,366922597
keydown,40874772,95,User5,366922597
keyup,40874829,95,User5,366922597
keydown,40874969,84,User5,366922597
keyup,40875030,84,User5,366922597
keydown,40875031,100,User5,366922597
keyup,40875086,100,User5,366922597
keydown,40875200,87,User5,366922597
keyup,40875298,87,User5,366922597
keydown,40875319,47,User5,366922597
keyup,40875422,47,User5,366922597
