event,Hora normalizada,key,user,session_id
keydown,31521932,71,User3,366758841
keydown,31522088,45,User3,366758841
keyup,31522129,45,User3,366758841
keyup,31522139,71,User3,366758841
keydown,31522238,101,User3,366758841
keyup,31522294,101,User3,366758841
keydown,31522390,102,User3,366758841
keyup,31522458,102,User3,366758841
keydown,31522501,97,User3,366758841
keyup,31522589,97,User3,366758841
keydown,31522656,0,User3,366758841
keydown,31522733,87,User3,366758841
keyup,31522746,0,User3,366758841
keyup,31522798,87,User3,366758841
keydown,31522908,101,User3,366758841
keyup,31522970,101,User3,366758841
keydown,31522971,0,User3,366758841
keyup,31523044,0,User3,366758841
keydown,31523098,98,User3,366758841
keyup,31523159,98,User3,366758841
keydown,31523160,83,User3,366758841
keyup,31523219,83,User3,366758841
keydown,31523416,38,User3,366758841
keyup,31523513,38,User3,366758841
keydown,31523574,38,User3,366758841
keydown,31524075,38,User3,366758841
keydown,31524105,38,User3,366758841
keydown,31524136,38,User3,366758841
keydown,31524166,38,User3,366758841
keydown,31524196,38,User3,366758841
keydown,31524226,38,User3,366758841
keydown,31524256,38,User3,366758841
keydown,31524287,38,User3,366758841
keydown,31524318,38,User3,366758841
keydown,31524348,38,User3,366758841
keydown,31524378,38,User3,366758841
keyup,31524390,38,User3,366758841
keydown,31524662,71,User3,366758841
keydown,31524816,53,User3,366758841
keyup,31524857,71,User3,366758841
keyup,31524890,90,User3,366758841
keydown,31524954,97,User3,366758841
keyup,31525017,97,User3,366758841
keydown,31525116,94,User3,366758841
keyup,31525182,94,User3,366758841
keydown,31525261,83,User3,366758841
keyup,31525330,83,User3,366758841
keydown,31525408,0,User3,366758841
keyup,31525488,0,User3,366758841
keydown,31525580,102,User3,366758841
keyup,31525629,102,User3,366758841
keydown,31525831,38,User3,366758841
keyup,31525883,38,User3,366758841
keydown,31525978,83,User3,366758841
keyup,31526057,83,User3,366758841
keydown,31526101,0,User3,366758841
keyup,31526177,0,User3,366758841
keydown,31526542,102,User3,366758841
keyup,31526601,102,User3,366758841
keydown,31526689,97,User3,366758841
keyup,31526758,97,User3,366758841
keydown,31526792,86,User3,366758841
keyup,31526849,86,User3,366758841
keydown,31526896,97,User3,366758841
keyup,31526955,97,User3,366758841
