event,Hora normalizada,key,user,session_id
keydown,31427525,90,User3,366980666
keyup,31427608,90,User3,366980666
keydown,31427711,97,User3,366980666
keyup,31427798,97,User3,366980666
keydown,31427912,94,User3,366980666
keyup,31427988,94,User3,366980666
keydown,31429813,83,User3,366980666
keyup,31429888,83,User3,366980666
keydown,31429995,83,User3,366980666
keyup,31430052,83,User3,366980666
keydown,31430161,83,User3,366980666
keyup,31430218,83,User3,366980666
keydown,31430331,83,User3,366980666
keyup,31430394,83,User3,366980666
keydown,31435463,71,User3,366980666
keydown,31435641,1,User3,366980666
keyup,31435729,1,User3,366980666
keydown,31435828,1,User3,366980666
keyup,31435896,1,User3,366980666
keydown,31435982,1,User3,366980666
keyup,31436054,1,User3,366980666
keydown,31436102,1,User3,366980666
keyup,31436170,1,User3,366980666
keyup,31436191,71,User3,366980666
keydown,31436720,47,User3,366980666
keyup,31436808,47,User3,366980666
keydown,31445700,71,User3,366980666
keydown,31445891,37,User3,366980666
keyup,31445986,37,User3,366980666
keyup,31445989,71,User3,366980666
keydown,31446067,91,User3,366980666
keyup,31446157,91,User3,366980666
keydown,31446351,87,User3,366980666
keyup,31446417,87,User3,366980666
keydown,31446515,87,User3,366980666
keyup,31446586,87,User3,366980666
keydown,31446674,87,User3,366980666
keyup,31446731,87,User3,366980666
keydown,31447089,96,User3,366980666
keyup,31447153,96,User3,366980666
keydown,31448415,38,User3,366980666
keydown,31448915,38,User3,366980666
keydown,31448946,38,User3,366980666
keydown,31448977,38,User3,366980666
keydown,31449008,38,User3,366980666
keydown,31449037,38,User3,366980666
keydown,31449067,38,User3,366980666
keydown,31449097,38,User3,366980666
keydown,31449128,38,User3,366980666
keyup,31449132,38,User3,366980666
keydown,31449407,87,User3,366980666
keyup,31449481,87,User3,366980666
keydown,31449793,94,User3,366980666
keyup,31449872,94,User3,366980666
keydown,31450043,0,User3,366980666
keyup,31450125,0,User3,366980666
keydown,31450217,88,User3,366980666
keyup,31450280,88,User3,366980666
keydown,31450457,91,User3,366980666
keyup,31450532,91,User3,366980666
keydown,31450647,96,User3,366980666
keyup,31450701,96,User3,366980666
keydown,31450889,86,User3,366980666
keyup,31450957,86,User3,366980666
keydown,31451060,87,User3,366980666
keyup,31451128,87,User3,366980666
keydown,31451201,0,User3,366980666
keyup,31451279,0,User3,366980666
keydown,31451548,95,User3,366980666
keyup,31451600,95,User3,366980666
keydown,31451741,103,User3,366980666
keyup,31451818,103,User3,366980666
keydown,31451901,107,User3,366980666
keyup,31451989,107,User3,366980666
keydown,31452052,0,User3,366980666
keyup,31452139,0,User3,366980666
keydown,31452158,84,User3,366980666
keyup,31452231,84,User3,366980666
keydown,31452556,87,User3,366980666
keyup,31452612,87,User3,366980666
keydown,31453315,38,User3,366980666
keyup,31453373,38,User3,366980666
keydown,31453577,91,User3,366980666
keyup,31453651,91,User3,366980666
keydown,31453828,87,User3,366980666
keyup,31453906,87,User3,366980666
keydown,31454105,96,User3,366980666
keyup,31454177,96,User3,366980666
keydown,31454280,0,User3,366980666
keyup,31454367,0,User3,366980666
keydown,31454677,71,User3,366980666
keydown,31454938,59,User3,366980666
keyup,31455021,71,User3,366980666
keyup,31455051,95,User3,366980666
keydown,31455456,83,User3,366980666
keyup,31455499,83,User3,366980666
keydown,31455586,100,User3,366980666
keyup,31455685,100,User3,366980666
keydown,31455783,102,User3,366980666
keyup,31455877,102,User3,366980666
keydown,31456045,83,User3,366980666
keyup,31456112,83,User3,366980666
keydown,31456973,9,User3,366980666
keyup,31457030,9,User3,366980666
keydown,31457173,0,User3,366980666
keyup,31457236,0,User3,366980666
keydown,31457424,89,User3,366980666
keyup,31457497,89,User3,366980666
keydown,31457596,100,User3,366980666
keyup,31457663,100,User3,366980666
keydown,31457814,83,User3,366980666
keyup,31457876,83,User3,366980666
keydown,31458041,85,User3,366980666
keyup,31458096,85,User3,366980666
keydown,31459547,91,User3,366980666
keyup,31459609,91,User3,366980666
keydown,31460174,83,User3,366980666
keyup,31460253,83,User3,366980666
keydown,31460371,101,User3,366980666
keyup,31460443,101,User3,366980666
keydown,31460556,0,User3,366980666
keyup,31460625,0,User3,366980666
keydown,31460981,98,User3,366980666
keyup,31461028,98,User3,366980666
keydown,31461136,97,User3,366980666
keyup,31461199,97,User3,366980666
keydown,31461427,100,User3,366980666
keyup,31461489,100,User3,366980666
keydown,31461583,0,User3,366980666
keyup,31461658,0,User3,366980666
keydown,31461957,98,User3,366980666
keyup,31462020,98,User3,366980666
keydown,31462259,100,User3,366980666
keyup,31462321,100,User3,366980666
keydown,31462416,87,User3,366980666
keyup,31462468,87,User3,366980666
keydown,31462632,89,User3,366980666
keyup,31462697,89,User3,366980666
keydown,31462883,103,User3,366980666
keyup,31462904,103,User3,366980666
keydown,31463090,96,User3,366980666
keyup,31463163,96,User3,366980666
keydown,31463326,102,User3,366980666
keyup,31463394,102,User3,366980666
keydown,31464339,83,User3,366980666
keyup,31464391,83,User3,366980666
keydown,31464569,100,User3,366980666
keyup,31464617,100,User3,366980666
keydown,31465438,71,User3,366980666
keydown,31465614,1,User3,366980666
keyup,31465672,1,User3,366980666
keydown,31465771,1,User3,366980666
keyup,31465844,71,User3,366980666
keyup,31465847,14,User3,366980666
keydown,31466303,47,User3,366980666
keyup,31466374,47,User3,366980666
keydown,31466609,87,User3,366980666
keyup,31466687,87,User3,366980666
keydown,31467151,94,User3,366980666
keyup,31467224,94,User3,366980666
keydown,31467347,0,User3,366980666
keyup,31467431,0,User3,366980666
keydown,31467523,102,User3,366980666
keyup,31467561,102,User3,366980666
keydown,31467699,103,User3,366980666
keyup,31467777,103,User3,366980666
keydown,31467878,107,User3,366980666
keyup,31467955,107,User3,366980666
keydown,31468106,97,User3,366980666
keyup,31468184,97,User3,366980666
keydown,31468283,0,User3,366980666
keyup,31468372,0,User3,366980666
keydown,31468595,99,User3,366980666
keyup,31468605,99,User3,366980666
keydown,31469070,103,User3,366980666
keyup,31469165,103,User3,366980666
keyup,31469717,43,User3,366980666
keydown,31469993,75,User3,366980666
keyup,31470070,87,User3,366980666
keydown,31470203,0,User3,366980666
keydown,31470296,102,User3,366980666
keyup,31470311,0,User3,366980666
keyup,31470372,102,User3,366980666
keydown,31470556,83,User3,366980666
keyup,31470598,83,User3,366980666
keydown,31471008,94,User3,366980666
keyup,31471085,94,User3,366980666
keydown,31471674,71,User3,366980666
keydown,31471840,28,User3,366980666
keyup,31471911,28,User3,366980666
keydown,31471992,28,User3,366980666
keyup,31472077,28,User3,366980666
keyup,31472081,71,User3,366980666
keydown,31474893,47,User3,366980666
keyup,31474955,47,User3,366980666
keydown,31485472,90,User3,366980666
keyup,31485539,90,User3,366980666
keydown,31485735,83,User3,366980666
keyup,31485805,83,User3,366980666
keydown,31486234,94,User3,366980666
keyup,31486316,94,User3,366980666
keydown,31486847,83,User3,366980666
keyup,31486914,83,User3,366980666
keydown,31487038,83,User3,366980666
keyup,31487095,83,User3,366980666
keydown,31487198,83,User3,366980666
keyup,31487261,83,User3,366980666
keydown,31487440,0,User3,366980666
keyup,31487528,0,User3,366980666
keydown,31487648,99,User3,366980666
keyup,31487717,99,User3,366980666
keydown,31488001,103,User3,366980666
keyup,31488048,103,User3,366980666
keydown,31488336,121,User3,366980666
keyup,31488389,121,User3,366980666
keydown,31488693,87,User3,366980666
keyup,31488745,87,User3,366980666
keydown,31489547,38,User3,366980666
keyup,31489620,38,User3,366980666
keydown,31489726,38,User3,366980666
keyup,31489788,38,User3,366980666
keyup,31490314,43,User3,366980666
keydown,31490551,75,User3,366980666
keyup,31490608,87,User3,366980666
keydown,31490791,0,User3,366980666
keyup,31490843,0,User3,366980666
keydown,31491308,84,User3,366980666
keyup,31491381,84,User3,366980666
keydown,31491490,91,User3,366980666
keyup,31491556,91,User3,366980666
keydown,31491758,87,User3,366980666
keyup,31491815,87,User3,366980666
keydown,31491919,87,User3,366980666
keyup,31491988,87,User3,366980666
keydown,31492061,87,User3,366980666
keyup,31492119,87,User3,366980666
keydown,31492355,96,User3,366980666
keyup,31492425,96,User3,366980666
keydown,31493684,71,User3,366980666
keydown,31493870,1,User3,366980666
keyup,31493896,1,User3,366980666
keydown,31493992,1,User3,366980666
keyup,31494049,71,User3,366980666
keyup,31494053,14,User3,366980666
keydown,31494493,0,User3,366980666
keyup,31494583,0,User3,366980666
keydown,31494857,103,User3,366980666
keyup,31494933,103,User3,366980666
keydown,31495137,96,User3,366980666
keyup,31495211,96,User3,366980666
keydown,31495354,0,User3,366980666
keyup,31495422,0,User3,366980666
keydown,31496069,94,User3,366980666
keyup,31496132,94,User3,366980666
keydown,31496261,91,User3,366980666
keyup,31496313,91,User3,366980666
keydown,31496511,84,User3,366980666
keyup,31496563,84,User3,366980666
keydown,31496708,100,User3,366980666
keyup,31496761,100,User3,366980666
keydown,31497007,97,User3,366980666
keyup,31497072,97,User3,366980666
keydown,31497495,71,User3,366980666
keydown,31497892,1,User3,366980666
keyup,31497956,1,User3,366980666
keydown,31498052,1,User3,366980666
keyup,31498098,1,User3,366980666
keyup,31498128,71,User3,366980666
keydown,31499160,71,User3,366980666
keyup,31499228,71,User3,366980666
keydown,31499421,107,User3,366980666
keyup,31499493,107,User3,366980666
keydown,31499582,0,User3,366980666
