event,Hora normalizada,key,user,session_id
keydown,35995120,71,User3,366983193
keydown,35995732,59,User3,366983193
keyup,35995811,71,User3,366983193
keyup,35995845,95,User3,366983193
keydown,35996056,103,User3,366983193
keyup,35996120,103,User3,366983193
keydown,35996386,85,User3,366983193
keyup,35996445,85,User3,366983193
keydown,35996657,90,User3,366983193
keyup,35996725,90,User3,366983193
keydown,35997014,97,User3,366983193
keyup,35997080,97,User3,366983193
keydown,35997267,0,User3,366983193
keyup,35997342,0,User3,366983193
keyup,35997772,43,User3,366983193
keydown,35998107,75,User3,366983193
keyup,35998166,83,User3,366983193
keydown,35998568,96,User3,366983193
keyup,35998640,96,User3,366983193
keydown,35998739,91,User3,366983193
keyup,35998811,91,User3,366983193
keydown,35998908,95,User3,366983193
keyup,35998992,95,User3,366983193
keydown,35999064,97,User3,366983193
keyup,35999148,97,User3,366983193
keydown,35999200,0,User3,366983193
keyup,35999287,0,User3,366983193
keydown,35999435,85,User3,366983193
keyup,35999504,85,User3,366983193
keydown,35999770,97,User3,366983193
keyup,35999849,97,User3,366983193
keydown,35999962,96,User3,366983193
keyup,36000072,96,User3,366983193
keydown,36000129,0,User3,366983193
keyup,36000218,0,User3,366983193
keydown,36000383,87,User3,366983193
keyup,36000425,87,User3,366983193
keydown,36000859,94,User3,366983193
keyup,36000918,94,User3,366983193
keydown,36001010,94,User3,366983193
keyup,36001078,94,User3,366983193
keydown,36001203,97,User3,366983193
keyup,36001258,97,User3,366983193
keydown,36001854,71,User3,366983193
keydown,36002125,1,User3,366983193
keyup,36002153,1,User3,366983193
keydown,36002248,1,User3,366983193
keyup,36002327,1,User3,366983193
keyup,36002391,71,User3,366983193
keydown,36003304,47,User3,366983193
keyup,36003364,47,User3,366983193
keydown,36912826,98,User3,366983193
keyup,36912904,98,User3,366983193
keydown,36913055,103,User3,366983193
keyup,36913125,103,User3,366983193
keydown,36913316,87,User3,366983193
keyup,36913384,87,User3,366983193
keydown,36913504,101,User3,366983193
keyup,36913567,101,User3,366983193
keydown,36914120,0,User3,366983193
keyup,36914179,0,User3,366983193
keydown,36914558,96,User3,366983193
keyup,36914611,96,User3,366983193
keydown,36914894,83,User3,366983193
keyup,36914952,83,User3,366983193
keydown,36915521,86,User3,366983193
keyup,36915589,86,User3,366983193
keydown,36915763,83,User3,366983193
keyup,36915819,83,User3,366983193
keydown,36916083,0,User3,366983193
keyup,36916141,0,User3,366983193
keydown,36916382,83,User3,366983193
keyup,36916450,83,User3,366983193
keydown,36917236,94,User3,366983193
keyup,36917275,94,User3,366983193
keydown,36917553,87,User3,366983193
keyup,36917618,87,User3,366983193
keydown,36917805,106,User3,366983193
keyup,36917868,106,User3,366983193
keydown,36918993,47,User3,366983193
keyup,36919061,47,User3,366983193
keydown,36919728,98,User3,366983193
keyup,36919784,98,User3,366983193
keydown,36919903,97,User3,366983193
keyup,36919955,97,User3,366983193
keydown,36920169,85,User3,366983193
keyup,36920213,85,User3,366983193
keydown,36920413,83,User3,366983193
keyup,36920468,83,User3,366983193
keydown,36920697,0,User3,366983193
keyup,36920741,0,User3,366983193
keydown,36920892,85,User3,366983193
keyup,36920930,85,User3,366983193
keydown,36921268,97,User3,366983193
keyup,36921338,97,User3,366983193
keydown,36921595,101,User3,366983193
keyup,36921657,101,User3,366983193
keydown,36921760,83,User3,366983193
keyup,36921816,83,User3,366983193
keydown,36922378,47,User3,366983193
keyup,36922464,47,User3,366983193
keydown,36922981,86,User3,366983193
keyup,36923038,86,User3,366983193
keydown,36923158,87,User3,366983193
keyup,36923207,87,User3,366983193
keydown,36923337,101,User3,366983193
keyup,36923406,101,User3,366983193
keydown,36923510,87,User3,366983193
keyup,36923578,87,User3,366983193
keydown,36923719,83,User3,366983193
keyup,36923758,83,User3,366983193
keydown,36924031,96,User3,366983193
keyup,36924088,96,User3,366983193
keydown,36924286,86,User3,366983193
keyup,36924340,86,User3,366983193
keydown,36924599,97,User3,366983193
keyup,36924663,97,User3,366983193
keydown,36924817,0,User3,366983193
keyup,36924908,0,User3,366983193
keydown,36924964,102,User3,366983193
keyup,36925037,102,User3,366983193
keydown,36925163,87,User3,366983193
keyup,36925216,87,User3,366983193
keydown,36925461,96,User3,366983193
keyup,36925524,96,User3,366983193
keydown,36925705,87,User3,366983193
keyup,36925768,87,User3,366983193
keydown,36925872,100,User3,366983193
