91.3684210526,33.5379500043,125.0612244898,63.9969413055,121.5217391304,50.8897953085,75.0576923077,71.3308686716,1
99.1428571429,35.7757404395,119.0932835821,57.0514518995,115.1241134752,47.5558893307,61.1355311355,61.1795527547,1
102.8895027624,36.881607662,119.1690140845,57.9607652423,113.5987261146,49.9623883852,65.2380952381,65.2095870976,1
102.7422680412,31.286925681,126.4722222222,59.4528226183,132.1780821918,48.1804093837,74.9605263158,68.5715993054,1
97.2608695652,23.2523348829,141.3870967742,59.9724008671,141.2666666667,43.6691602341,81.3939393939,75.3963022138,1
79.2619047619,24.6383938907,100.4615384615,44.9802498846,104.1794871795,39.1361016329,41.2894736842,37.6856163366,1
88.8666666667,34.1431347535,118.6631578947,60.9057270708,124.1855670103,55.0909893837,69.9393939394,53.89492549,1
73.2231660232,29.9987709532,137.0016891892,55.9743093567,136.8609271523,54.1892428091,83.4962779156,58.2257538064,1
73.3319967923,30.0992284817,137.405643739,55.4401611403,136.4969801553,54.0092324213,83.2150259067,57.9883963331,1
73.4784110535,30.1462033326,136.4876660342,55.1483882315,135.0222428174,53.8034340403,82.0837988827,57.4514486797,1
73.3164693219,29.4618937628,136.4210526316,53.859130779,133.3433179724,53.3424258057,80.1255868545,55.8504412393,1
72.5880052151,26.6846915582,136.7406876791,54.42044303,136.6801152738,50.1489278532,80.3941093969,56.6479278993,1
72.4657534247,27.7322659148,136.2369565217,53.4167204677,135.3116883117,50.5362823861,80.5360169492,57.6536890001,1
71.7337962963,26.8305893427,135.2082262211,53.0494296754,132.4769230769,49.8161052196,79.9072681704,57.9095217047,1
74.2045454545,31.103502345,137.6822033898,51.9246180002,133.1603375527,49.9083509063,80.244813278,56.509337385,1
76.375,35.8371672544,142.1986754967,51.3430250707,135.4480519481,51.0491286426,83.3225806452,57.4706584866,1
75.8902439024,34.7866339967,141.1,50.8700445112,135.0138888889,51.8156435665,83.0277777778,57.1692108817,1
105.3087557604,27.9916308562,147.3463687151,66.8897418938,150.1787709497,60.822586556,98.0631578947,69.9894443961,1
103.7945945946,27.5384934125,146.6962025316,67.6730513891,148.4113924051,60.0832892106,96.9638554217,68.5846492683,1
101.5106382979,24.6773842026,149.55,70.3313408091,148.1282051282,65.9304915596,112.0,62.8725089443,1
98.6857344633,30.317681811,130.3826366559,67.2733892015,132.8236677116,55.125926838,82.6430260047,60.0752436709,1
98.3586321935,30.6572674392,129.634469697,67.2398952171,131.3813481071,55.291016397,82.7256719184,59.8756883278,1
100.3888268156,30.9408642714,132.8989637306,68.1379859437,133.8965087282,55.2656067961,86.2782719187,58.7697471038,1
100.4951048951,31.7247059726,132.7947882736,68.1480729188,132.6028037383,56.30374504,86.4695512821,59.8607280709,1
100.4919786096,33.543655911,136.1726315789,69.690743087,134.6553784861,56.408819711,87.5746421268,60.3410471782,1
101.6952141058,35.4455669142,136.3425925926,69.4359766442,133.2771428571,58.8233218361,90.9226190476,63.1072402668,1
100.89,36.7303403197,135.3714285714,70.2251539329,128.5625,58.1731991019,89.1137254902,63.6910958766,1
89.8508287293,32.435143308,169.9884678748,64.8787859678,164.4847605225,68.2012952686,123.8110795455,75.0974922561,1
89.7215332582,32.3020939687,170.1342281879,64.5207846141,164.0707964602,68.2871194375,123.0130624093,74.8720522795,1
89.3076009501,32.0560548854,169.5651408451,63.7139236473,163.2472783826,67.8226082807,122.2415902141,74.9306899797,1
90.4459259259,33.9444159221,165.875,62.9670938722,158.4819047619,68.0384076141,119.4360465116,75.5850423241,1
92.1782786885,37.2710906778,166.8,66.3356470121,151.8407310705,72.3276791503,120.9549295775,75.9592418298,1
90.6196319018,36.8740533561,159.801980198,66.5453050173,148.8067226891,68.335956714,115.5446428571,71.3170597194,1
88.1981981982,29.0373539545,157.1643835616,68.6493998614,167.2432432432,64.3608515412,120.6144578313,74.1804753524,1
89.5056179775,31.6654292035,160.7818181818,74.6328445633,172.8392857143,68.7661089662,130.8461538462,77.5051821134,1
91.5949367089,32.3550395141,158.3333333333,75.4186463829,166.375,70.0540342046,128.4642857143,79.539290445,1
90.8732394366,32.1716039509,159.5227272727,74.9940872325,167.3333333333,72.1895652663,123.92,78.9090210306,1
95.6470588235,35.8032880128,161.5909090909,66.6405957976,153.4285714286,59.8017131691,129.0384615385,80.2886526944,1
75.6917293233,27.9704947795,115.3384615385,57.3174096046,119.5826771654,48.8146810473,76.6428571429,47.1326167329,2
96.1594202899,25.9797151575,119.6470588235,58.8254331243,107.9428571429,55.3226602279,68.3144329897,59.4453669125,2
95.5229357798,26.2575795367,121.9042553191,57.4111837924,114.7788461538,56.1455794429,77.15,64.8614484883,2
97.4705882353,26.3768711379,137.5681818182,61.5472463483,124.8541666667,55.3165095847,82.7608695652,59.0748179937,2
71.9540636042,25.7270687664,137.5614072495,54.0873707118,137.5532646048,51.6927813195,83.9480167015,60.0219063283,3
71.9988057325,25.7411786604,137.7556277056,54.0985494514,137.7164959686,51.750588147,84.1366815003,59.9769907856,3
71.901997897,25.5377098174,138.2788197621,54.093238773,138.27593361,51.6023753556,84.6033594625,59.9944464574,3
71.8943796394,25.5149526828,138.2946201801,54.0638087832,138.332326284,51.5442829124,84.5411392405,59.8509233619,3
71.936229403,25.4791237513,138.3102725367,54.0935397731,138.2134989454,51.5657820755,84.3800729594,59.7604875554,3
71.927889949,25.4503940434,138.530592503,54.0933044067,138.3450875486,51.7650505398,84.5244854507,59.9665552552,3
71.7505663797,24.9233186185,138.4314595661,54.0134373708,138.6906779661,51.1321307833,84.0750301568,59.693615942,3
71.8502923977,25.1472956105,138.6935031847,53.9987126158,138.7516743946,50.9623529213,84.087032419,59.5521536882,3
71.9804016453,25.4311736917,138.7503292073,54.3211882829,138.7563249001,51.218427415,84.281773653,59.8901740868,3
72.156647543,25.6315860877,138.7016544616,54.2480511135,138.7843244725,51.1524389418,84.0863213811,59.7119489835,3
72.2289553753,25.6643386674,138.8278145695,54.3032745616,138.9657095066,51.2501498492,84.2409508374,59.8274329835,3
72.4356857523,25.708502265,139.5065464068,54.2042095671,139.551774714,51.3828288892,84.4648248362,59.9679811221,3
72.5330277703,25.7986228609,139.4372971378,54.1419724391,139.3430439952,51.4197715228,84.2498555748,59.9954814275,3
72.4615802335,25.7131850057,139.512332838,54.1225639465,139.3469021251,51.462382528,84.2757417103,59.9804665626,3
72.4527938343,25.5834970061,139.5902924329,53.9847124024,139.3481031866,51.424024208,84.1576151122,59.7898519579,3
72.4768544339,25.6797307603,139.6635114504,53.931008202,139.3824162312,51.4069144157,84.2390200179,59.8948605349,3
72.468907563,25.7242272575,139.636168253,53.9305033283,139.4113650401,51.4619622469,84.2012616401,59.8628129116,3
72.447316662,25.745757346,139.6427471512,53.9673662548,139.4097243729,51.493798797,84.2687556493,59.9117918195,3
72.4322766571,25.9660251587,139.9207201516,54.0078054674,139.6397712834,51.5792327323,84.7380290392,60.0309462173,3
72.4392688679,26.0437284747,139.4415374677,53.920781861,139.1883116883,51.554884319,84.4090334807,59.9847087844,3
72.321997549,25.7712801167,139.1095844504,53.8498843284,138.6426406197,51.6416514935,83.9353674541,59.8898383588,3
72.2204452807,25.7588621628,138.6272696129,53.6619175402,138.0633172746,51.4293037022,83.3940308518,59.5302255816,3
72.3572643756,26.4064526047,138.7278835386,53.5376590433,138.1283202394,51.5778824658,83.7642335766,59.8630788534,3
72.3648275862,26.4717286567,138.3255109765,53.424357941,137.7746212121,51.5770418874,83.5758136095,60.0085067263,3
72.3961719032,26.8635948154,138.5446605796,53.8894326473,137.9992054033,52.1750362281,84.4176675707,60.6956628173,3
72.4516509434,27.4249408267,138.4884832681,53.84186184,137.6180555556,52.2481886352,84.630351844,61.0074445829,3
72.4608386076,27.3826475,138.4034934498,53.8762903352,137.5911072363,52.3240125786,84.4524925437,60.8463229119,3
72.6855426855,27.5429270106,138.2243256034,54.2886697555,137.1617161716,52.9017553995,84.2359187442,61.2847314065,3
72.6997206704,28.3285732651,138.5494335736,54.4703490538,137.4383631714,53.2365051895,85.1840521565,61.2606425481,3
72.6161087866,29.0896772429,139.2255244755,54.3316979713,137.5291402193,53.7105242439,86.305209513,61.8241967939,3
72.0934472934,28.2159829698,139.7219759341,54.0735604066,138.6197982346,53.3633700918,86.3043746149,61.0398778723,3
71.6696125085,28.3337330654,141.8081880212,54.1159880294,140.3027798648,54.2493961211,88.3787767133,60.7796272347,3
71.6982156711,29.7062631139,142.8288444831,54.3383172488,141.2474315068,54.9424160906,89.9206751055,60.8407518288,3
72.1457777778,30.7425740619,143.1282306163,54.7683033872,141.3216031281,55.5820634705,90.8870656371,61.4146438673,3
72.6001984127,31.8808527145,141.6484118291,53.8745463759,141.4605263158,53.14834192,88.5016042781,59.7349023066,3
72.9928315412,33.1530601399,139.6533333333,52.7914370161,139.1486842105,52.4852385098,87.353626943,59.9618883691,3
70.9094488189,27.4428719899,139.1060820368,52.8013148095,142.3536231884,49.4201407622,86.7699724518,59.9383818747,3
70.6714876033,28.7832727526,138.59375,52.5464943462,142.5675057208,49.3990721196,88.1760869565,58.554596169,3
71.2277227723,29.1825531725,137.7419354839,50.8836229068,141.698630137,48.7809992572,86.5209424084,57.5439584408,3
75.5076923077,35.4214724434,138.7277777778,54.1575716011,144.7485714286,49.8968614612,87.9180327869,57.7931950204,3
75.8392857143,34.557290313,135.4658385093,54.4672710497,140.7225806452,48.8003880846,85.5582822086,58.5119250768,3
72.4223602484,24.3490762133,136.2738853503,52.9479508231,139.059602649,48.2746326359,84.4905660377,58.7054118689,3
68.7232142857,14.3110907425,138.4036697248,51.4897547957,135.1262135922,48.5669749976,84.6909090909,62.4343648751,3
68.5853658537,13.6184516325,154.4285714286,49.5138955278,150.0,44.9660365659,103.3571428571,66.2839567706,3
80.87808418,32.165748153,114.9432387312,62.2790595006,115.737458194,56.1345400818,88.3976311337,63.2822693334,3
80.0019880716,32.3367285289,116.1990740741,62.0998091417,116.4282407407,54.8532928774,87.4882629108,61.1699403247,3
79.4497716895,32.5438374872,116.6684782609,62.8851081932,116.375,54.7037041211,87.5592286501,62.4918171301,3
79.2863741339,32.6317011596,117.2857142857,62.8608328088,116.8626373626,54.7036253461,88.0277777778,62.5141255642,3
79.3146551724,30.845277832,120.4791666667,62.5529740778,120.3886010363,54.0910695761,88.9625668449,59.794511667,3
78.4913294798,29.4525421137,118.2064516129,64.004807962,118.8717948718,57.0795349231,87.2894736842,59.7127588829,3
78.0743243243,28.2137332901,116.171641791,63.5224165533,118.2910447761,59.5550447287,88.5259259259,62.1970381133,3
101.6689607708,29.5798727413,134.6182838813,67.6755094661,136.0793905373,57.6945413059,89.8803088803,64.3160778873,3
102.0022641509,29.8931303171,135.0431338028,67.7125168285,136.5105633803,57.7251552652,90.1232993197,63.7829888075,3
102.3489242283,30.4885209158,135.3223322332,67.8677008215,136.6274509804,57.4215822975,90.5375661376,64.0126220722,3
102.3967391304,30.4515686434,134.7451984635,67.3542842648,136.0996216898,57.8540487628,90.1507352941,64.7787378459,3
103.0325077399,31.3724336544,136.4151291513,68.3043654489,137.2862254025,59.9171790337,90.9611992945,66.0822418811,3
105.5788288288,33.2588212572,136.8224043716,69.6245092258,137.5400516796,62.4977545684,92.7586206897,63.8161948315,3
105.9034852547,34.1691316673,139.3680781759,70.5812398871,138.7055214724,64.1020019705,94.2208201893,65.5584730112,3
107.0524344569,35.294972423,142.0805687204,70.9171344188,138.8347826087,66.5388974745,94.866359447,66.1371680475,3
106.7009345794,26.4918308527,137.387755102,66.8488445175,139.7070707071,53.9094363145,77.8265306122,51.2305763113,3
107.3619047619,25.8287856432,137.387755102,66.8488445175,139.806122449,54.1748224832,77.8265306122,51.2305763113,3
69.7112299465,20.0043319396,142.1420118343,66.5160296433,140.9523809524,59.7889949983,97.3764705882,60.3214870449,3
68.41875,17.9932181234,142.1216216216,68.3548872692,140.4657534247,61.8135912243,98.8657718121,61.7525542463,3
87.5166666667,31.5869127259,121.2772277228,57.3618217139,124.5092592593,63.6110133969,80.5,62.3279231164,3
63.8333333333,14.7029223601,185.2631578947,70.030701617,203.0571428571,53.9459744862,157.9268292683,71.9855643536,3
63.5468926554,17.6198816811,212.6078767123,47.7793014839,212.5112456747,47.7755244721,169.7709978464,63.6665191669,3
63.259375,17.8996047333,213.9014218009,47.8703199647,213.4313160423,47.9549033582,171.4710087371,63.1032645359,3
63.3861323155,17.9813413628,213.6492753623,48.0551986054,213.1518119491,48.1405413655,171.2564724919,63.3857922213,3
63.0587002096,18.4048931068,212.8408376963,48.39291419,212.5534391534,48.7295478881,170.548415493,63.5304167555,3
62.7635968093,18.4453592576,213.1072210066,48.0621804163,212.8686534216,48.6108501973,171.641025641,63.2001970749,3
63.0260047281,18.6840543352,212.264947245,48.5817873371,211.7926540284,48.98141047,170.3668639053,63.3573466878,3
63.0636215334,18.8492568583,211.6432038835,48.6964929403,211.0110294118,49.1081851522,169.8794688458,63.6563470379,3
62.6836049856,19.5269459974,211.4247159091,49.34784941,209.6594202899,49.6551727353,169.8858173077,63.8013947491,3
62.7489754098,19.7830833869,211.2568807339,48.7962568756,209.1596899225,50.2159762085,169.5258397933,64.4098330481,3
61.5896805897,18.0365774045,212.1788321168,48.5534635427,212.687732342,46.8293893644,171.3148148148,63.2077431401,3
60.8375499334,17.8203858895,213.024,47.8768359857,213.5,47.1899748325,172.7966386555,62.7215587998,3
61.1568894952,17.870343924,212.8891170431,48.132602865,213.1645833333,47.4318809346,172.6936316695,63.1356688322,3
61.1346704871,18.0198609377,212.2693965517,47.688313771,212.7680525164,47.4038336346,172.1177536232,62.8948015469,3
61.6379018613,17.9455140291,211.5818639798,46.9998818108,212.5532467532,44.3386952002,170.6207627119,63.1691487086,3
61.4385964912,17.825574406,211.3571428571,46.1875789469,212.567251462,43.6848747767,171.3833333333,62.9911422974,3
61.618226601,18.2596101375,211.3807829181,46.5408501631,211.8308823529,44.3963689472,171.2958579882,63.4214422097,3
62.4655737705,19.1228889138,211.7170731707,47.1981598568,214.0,43.5928699268,172.875502008,64.0839415807,3
64.9652173913,20.6839279908,204.9571428571,47.9384831139,205.2537313433,45.8017607964,164.4823529412,70.5201868078,3
74.2564102564,20.6989631212,185.6666666667,50.3167743181,192.7222222222,46.6676256515,147.3043478261,75.85709378,3
78.4210526316,18.5623155018,178.4444444444,36.4847338276,184.25,27.9765526826,130.6363636364,77.4541186501,3
82.4285714286,18.9989258558,169.1666666667,37.2308862222,178.5,21.6159663212,132.375,88.5267438405,3
84.0181818182,30.9974725709,105.4756335283,61.8769442433,103.525,52.6965127112,78.44,57.9474796691,4
84.9948051948,32.8526023247,107.3055555556,63.6857386113,104.6975476839,55.0194770515,81.8125,58.5976172966,4
81.7588842186,28.6046594158,110.032688172,61.6035521797,109.6963058419,54.9702914462,83.4561867019,62.0194334346,4
81.5402711324,28.323482662,109.935397039,61.6031696803,109.6780116435,55.0138422119,83.5103353238,61.7783464251,4
81.1709438886,28.0194102474,110.35546875,61.7194431083,109.8514899853,54.9638458821,84.0633100698,62.1590398984,4
81.0263419483,28.0283299229,110.3070469799,61.5194828782,109.8615298716,54.9567601178,83.8268792711,62.091862705,4
81.2673210162,28.1008907995,110.6328125,62.0612564193,110.4067576348,55.7540277581,84.8027796161,63.472278447,4
81.2361477573,28.0676418532,109.5085248332,61.3399376874,109.784501845,55.5207289805,83.4687735139,62.7509616335,4
80.9631147541,27.4281675871,108.5955882353,62.130807064,109.142726441,56.0503607584,83.1581395349,63.7330122649,4
80.4245709124,27.4631139938,107.9506048387,62.369659087,108.9598796389,56.2882001811,82.4301732926,62.8163225935,4
80.4953917051,27.6302733684,109.1227621483,62.9288988504,109.3010204082,55.8781354321,82.7172503243,62.7142280318,4
81.1734693878,28.0851567704,109.4698205546,62.4750089244,108.7524429967,54.7779998656,80.6193656093,61.4589893443,4
81.0796460177,28.1351484245,109.4250411862,62.6219316627,108.8336079077,54.9580968786,80.9460370995,61.5456105726,4
84.8994565217,30.5379877424,108.9574468085,58.1399476124,107.237804878,53.0901629312,76.2679127726,60.3414211073,4
87.6063829787,32.0244979648,102.8343195266,57.3888099594,101.1616766467,47.9190081877,72.5914634146,58.1568331686,4
88.0110497238,32.3410672255,103.2085889571,57.8106125214,101.198757764,48.2002577086,72.6163522013,58.5715494013,4
90.6707317073,34.8879932096,103.5526315789,57.6142788261,99.0540540541,44.487438826,66.7183098592,49.5026484136,4
82.1568627451,30.3645643247,131.502283105,66.1322443221,136.5530973451,57.4794254391,95.25,66.5047403006,4
71.5786163522,30.1015855843,181.7009803922,69.857584813,188.6715686275,64.4050066216,159.1155555556,66.8130724253,4
74.347826087,33.7095405382,179.0774647887,70.5320897843,187.176056338,62.9629109802,154.8258064516,66.9994846766,4
68.16,20.5400681596,187.3857142857,64.6010377752,196.4927536232,54.4720705429,161.1851851852,66.0548053618,4
75.6565217391,27.1712656102,181.6686390533,68.3884416939,184.6071428571,65.7298797491,148.1711229947,67.1916615364,4
79.55,36.6953334908,217.3076923077,83.9426403201,227.3636363636,71.872706575,193.0,41.3763217312,4
75.0069444444,29.0723944394,132.7801652893,65.2541852872,138.3621533442,57.9622648518,95.5557350565,64.8752602896,5
75.1954545455,29.238304742,133.0126811594,64.6815626692,138.482078853,57.7365683738,95.0601769912,64.9139110496,5
75.0687919463,28.7624551232,133.7074148297,64.5702811481,138.7857142857,57.7688823171,95.4597249509,65.1231027781,5
73.9830188679,27.6774155998,132.1872246696,64.5036126759,136.6914660832,57.1999735413,92.305856833,62.8179180917,5
74.10056926,27.7117745281,132.46799117,64.2970614421,136.649122807,57.2555034444,92.305856833,62.8179180917,5
73.0915178571,27.7764211321,132.5729166667,65.1436705149,136.8753246753,57.5520547115,92.9331619537,62.7625848913,5
72.8009708738,27.7760495949,133.8483146067,65.8361476687,137.4606741573,57.9166014467,93.5027777778,62.4132730992,5
68.9918699187,25.8675475297,129.4439252336,64.7402006839,133.0700934579,58.8781391844,92.7803738318,61.7205292181,5
68.9959183673,25.9202069088,129.4439252336,64.7402006839,133.6009389671,58.5030427286,92.7803738318,61.7205292181,5
70.0172413793,28.714703298,132.4545454545,67.7227372897,140.0,63.33616177,95.4479166667,63.7334733139,5
71.0,30.2086080447,129.9156626506,66.4668057056,136.0117647059,63.8856504403,93.1097560976,66.1940985686,5
71.3838383838,30.1171809319,129.9156626506,66.4668057056,136.9404761905,63.6918457797,93.1097560976,66.1940985686,5
102.0133333333,33.1980293927,134.6446540881,62.8274778125,129.0928143713,54.2079087728,78.1104294479,55.1660634249,5
97.7029288703,27.5439479908,130.0471698113,59.9065123992,127.8617511521,50.5467731805,71.3271028037,52.44681787,5
92.0,28.6849007217,114.6470588235,62.5637944318,105.0,32.2755989211,65.0,52.9661379063,5
76.1515151515,32.1904570953,149.5,54.7034439795,141.0258064516,58.5101533386,92.1689189189,59.5615612162,5
77.1419753086,31.1430128668,150.3605442177,57.4651560298,154.5734265734,49.7575224675,94.6291390728,61.4507411509,5
76.0440251572,26.0624180404,150.2137931034,57.8345066079,154.2056737589,49.7908416385,94.4765100671,61.8231493635,5
79.0291262136,22.5958395993,153.9325842697,56.3701247181,159.3448275862,52.2159150412,94.3085106383,65.9275919049,5
79.4133333333,25.0663617003,157.3442622951,57.1575003313,163.2258064516,54.0983034004,98.5846153846,65.0452841802,5
78.6857142857,18.8433715948,156.6896551724,57.9063473671,162.6896551724,55.3525400148,94.4754098361,61.433052074,5
65.1204188482,27.3091886006,147.045,70.7748046624,146.7107023411,60.5080628628,106.6672131148,60.8094233997,5
65.5915841584,28.1390470481,145.3920187793,70.1842567058,146.0023419204,61.4173155191,105.6873563218,60.5936812543,5
65.5552699229,27.8230758889,144.8658536585,70.3151377025,145.7839805825,61.6240515056,105.9832935561,60.6461406425,5
65.1871345029,23.532236406,149.8313953488,69.9000994138,150.0520231214,62.0237942311,107.9768786127,60.7223334329,5
104.4689655172,30.4350195691,139.828125,73.1912210172,150.8294573643,63.96669725,99.8142857143,71.5101976458,6
105.7520661157,33.764933884,131.2624434389,69.9151644385,135.5342465753,52.2782550441,83.2117117117,61.9829622605,6
102.0810810811,24.8534932869,118.5,61.6351933462,129.7352941176,49.986650467,86.4324324324,65.6549294337,6
99.2594936709,28.213175928,138.7830882353,67.0512370539,141.8641509434,56.6185218522,89.2348754448,67.2377334914,6
100.3543307087,26.3252005127,137.6909090909,68.2479097854,139.785046729,58.1397009205,85.4561403509,65.5562086868,6
96.6607142857,25.3350947908,124.92,63.9615009205,126.9795918367,52.5813227475,75.6538461538,60.2800785486,6
97.8654244306,26.0266725979,144.4109470026,68.3192957395,148.7451838879,60.0300337011,94.4321192053,68.379349649,6
97.9910714286,26.4047986985,147.9905660377,68.0210760523,152.7837552743,60.1056442465,95.6931479643,69.7087014747,6
98.0026086957,26.6885253339,148.0112739572,68.2948535439,153.298185941,60.0248302467,95.0737967914,69.1913715064,6
97.6222684703,26.3132471485,151.305670816,67.4422189735,156.0822873082,59.4652383137,96.9153645833,69.5102987976,6
97.9214365881,26.1826550601,152.4294294294,67.5069697568,156.8803030303,60.2136039187,98.2366197183,70.2642522046,6
98.690747782,26.1224217037,155.0326460481,67.1474806497,159.6152512998,59.4009171044,99.1264,71.0109514303,6
98.799739922,26.2790160382,155.5848056537,66.9810561971,159.9251336898,59.5623200888,99.4819672131,71.0878964317,6
98.2871428571,25.8077863191,153.8884615385,65.6784640205,158.4541910331,58.2048404954,98.7982142857,70.4424562297,6
97.8071539658,25.6908310096,152.5836820084,66.2263165644,157.8393234672,58.7894042851,99.8015414258,71.4733543566,6
97.5164644714,25.9331928518,152.5717647059,66.1852313574,157.5259433962,58.8068816291,98.8869565217,70.8166972717,6
97.3172413793,24.858506289,157.7019230769,66.1076065013,162.0450160772,60.1781217195,101.7380952381,71.109258497,6
97.4075067024,24.8959259445,156.8091603053,64.6473244405,161.2462121212,58.7946154323,101.1060070671,71.0292534118,6
97.5972972973,24.8908426284,156.8091603053,64.6473244405,161.0684410646,58.8354271092,101.1060070671,71.0292534118,6
100.9783393502,24.6753556616,159.1428571429,66.7778070185,163.7563451777,58.8474887038,101.043062201,70.6320275308,6
102.0948905109,24.0870935582,167.8681318681,70.0891439904,170.585106383,66.0438941038,113.9797979798,71.4250302444,6
