event,Hora normalizada,key,user,session_id
keydown,42676832,107,User1,366840267
keydown,42676901,83,User1,366840267
keyup,42676925,107,User1,366840267
keydown,42676973,0,User1,366840267
keyup,42677037,83,User1,366840267
keydown,42677063,102,User1,366840267
keyup,42677088,0,User1,366840267
keydown,42677111,87,User1,366840267
keyup,42677137,102,User1,366840267
keydown,42677183,0,User1,366840267
keyup,42677207,87,User1,366840267
keyup,42677281,0,User1,366840267
keydown,42677303,86,User1,366840267
keyup,42677374,86,User1,366840267
keydown,42677396,91,User1,366840267
keyup,42677462,91,User1,366840267
keydown,42677485,89,User1,366840267
keyup,42677553,89,User1,366840267
keydown,42677575,97,User1,366840267
keydown,42677643,0,User1,366840267
keyup,42677668,97,User1,366840267
keyup,42677714,0,User1,366840267
keydown,42677758,92,User1,366840267
keydown,42677780,87,User1,366840267
keyup,42677849,92,User1,366840267
keyup,42677851,87,User1,366840267
keydown,42677900,92,User1,366840267
keydown,42677946,87,User1,366840267
keyup,42677970,92,User1,366840267
keyup,42677993,87,User1,366840267
keydown,42678044,92,User1,366840267
keydown,42678067,87,User1,366840267
keyup,42678116,92,User1,366840267
keyup,42678139,87,User1,366840267
keydown,42678173,92,User1,366840267
keydown,42678218,87,User1,366840267
keyup,42678265,87,User1,366840267
keyup,42678288,92,User1,366840267
keydown,42678345,87,User1,366840267
keyup,42678435,87,User1,366840267
keydown,42678552,0,User1,366840267
keyup,42678643,0,User1,366840267
keydown,42678679,83,User1,366840267
keyup,42678817,83,User1,366840267
keydown,42678845,0,User1,366840267
keyup,42678938,0,User1,366840267
keydown,42678940,102,User1,366840267
keyup,42679049,102,User1,366840267
keydown,42679050,97,User1,366840267
keyup,42679117,97,User1,366840267
keydown,42679182,98,User1,366840267
keyup,42679274,98,User1,366840267
keydown,42679275,87,User1,366840267
keyup,42679340,87,User1,366840267
keydown,42679404,87,User1,366840267
keyup,42679491,87,User1,366840267
keydown,42679514,0,User1,366840267
keyup,42679603,0,User1,366840267
keydown,42679627,71,User1,366840267
keyup,42680763,71,User1,366840267
keydown,42680980,38,User1,366840267
keydown,42681481,38,User1,366840267
keydown,42681531,38,User1,366840267
keydown,42681581,38,User1,366840267
keydown,42681631,38,User1,366840267
keydown,42681682,38,User1,366840267
keydown,42681732,38,User1,366840267
keydown,42681783,38,User1,366840267
keydown,42681834,38,User1,366840267
keydown,42681885,38,User1,366840267
keydown,42681936,38,User1,366840267
keydown,42681986,38,User1,366840267
keydown,42682035,38,User1,366840267
keydown,42682087,38,User1,366840267
keydown,42682138,38,User1,366840267
keydown,42682188,38,User1,366840267
keydown,42682238,38,User1,366840267
keydown,42682289,38,User1,366840267
keydown,42682340,38,User1,366840267
keydown,42682391,38,User1,366840267
keydown,42682441,38,User1,366840267
keydown,42682491,38,User1,366840267
keydown,42682541,38,User1,366840267
keydown,42682592,38,User1,366840267
keydown,42682642,38,User1,366840267
keydown,42682693,38,User1,366840267
keydown,42682744,38,User1,366840267
keydown,42682794,38,User1,366840267
keydown,42682845,38,User1,366840267
keyup,42682885,38,User1,366840267
keydown,42692353,92,User1,366840267
keyup,42692450,92,User1,366840267
keydown,42692451,83,User1,366840267
keyup,42692523,83,User1,366840267
keydown,42692524,92,User1,366840267
keyup,42692595,92,User1,366840267
keydown,42692616,83,User1,366840267
keyup,42692662,83,User1,366840267
keydown,42692664,92,User1,366840267
keyup,42692735,92,User1,366840267
keydown,42692757,83,User1,366840267
keydown,42692805,92,User1,366840267
keyup,42692829,83,User1,366840267
keyup,42692872,92,User1,366840267
keydown,42692917,83,User1,366840267
keydown,42692941,92,User1,366840267
keyup,42693009,83,User1,366840267
keyup,42693011,92,User1,366840267
keydown,42693085,83,User1,366840267
keydown,42693106,92,User1,366840267
keyup,42693175,83,User1,366840267
keyup,42693176,92,User1,366840267
keydown,42693254,83,User1,366840267
keydown,42693278,92,User1,366840267
keyup,42693369,83,User1,366840267
keydown,42693391,0,User1,366840267
keyup,42693414,92,User1,366840267
keyup,42693504,0,User1,366840267
keydown,42693652,83,User1,366840267
keyup,42693765,83,User1,366840267
keydown,42693766,96,User1,366840267
keyup,42693856,96,User1,366840267
keydown,42693857,86,User1,366840267
keydown,42693903,83,User1,366840267
keyup,42693927,86,User1,366840267
keyup,42694041,83,User1,366840267
keydown,42694045,100,User1,366840267
keyup,42694087,100,User1,366840267
keydown,42694108,0,User1,366840267
keyup,42694199,0,User1,366840267
keydown,42694220,86,User1,366840267
keydown,42694265,87,User1,366840267
keyup,42694289,86,User1,366840267
keyup,42694334,87,User1,366840267
keydown,42694402,101,User1,366840267
keyup,42694470,101,User1,366840267
keydown,42694471,98,User1,366840267
keydown,42694535,83,User1,366840267
keyup,42694559,98,User1,366840267
keyup,42694647,83,User1,366840267
keydown,42694649,85,User1,366840267
keyup,42694737,85,User1,366840267
keydown,42694738,91,User1,366840267
keydown,42694781,97,User1,366840267
keyup,42694850,91,User1,366840267
keydown,42694895,0,User1,366840267
keyup,42694917,97,User1,366840267
keydown,42694940,99,User1,366840267
keyup,42694963,0,User1,366840267
keyup,42695033,99,User1,366840267
keydown,42695034,103,User1,366840267
keyup,42695125,103,User1,366840267
keydown,42695126,87,User1,366840267
keydown,42695148,0,User1,366840267
keyup,42695171,87,User1,366840267
keyup,42695195,0,User1,366840267
keydown,42695255,101,User1,366840267
keydown,42695278,91,User1,366840267
keyup,42695348,101,User1,366840267
keyup,42695418,91,User1,366840267
keydown,42695419,0,User1,366840267
keyup,42695508,0,User1,366840267
keydown,42695509,96,User1,366840267
keyup,42695598,96,User1,366840267
keydown,42695629,97,User1,366840267
keydown,42695693,0,User1,366840267
keyup,42695718,97,User1,366840267
keyup,42695786,0,User1,366840267
keydown,42695808,104,User1,366840267
keydown,42695876,83,User1,366840267
keyup,42695899,104,User1,366840267
keyup,42695942,83,User1,366840267
keydown,42695943,91,User1,366840267
keyup,42696009,91,User1,366840267
keydown,42696053,101,User1,366840267
keyup,42696123,101,User1,366840267
keydown,42696145,0,User1,366840267
keyup,42696215,0,User1,366840267
keydown,42696216,83,User1,366840267
keydown,42696280,0,User1,366840267
keyup,42696302,83,User1,366840267
keyup,42696393,0,User1,366840267
keydown,42696394,83,User1,366840267
keyup,42696549,83,User1,366840267
keydown,42696604,85,User1,366840267
keydown,42696717,83,User1,366840267
keyup,42696741,85,User1,366840267
keyup,42696854,83,User1,366840267
keydown,42696876,84,User1,366840267
keyup,42696946,84,User1,366840267
keydown,42696968,83,User1,366840267
keydown,42697036,100,User1,366840267
keyup,42697060,83,User1,366840267
keyup,42697131,100,User1,366840267
keydown,42697132,0,User1,366840267
keyup,42697218,0,User1,366840267
keydown,42697247,85,User1,366840267
keyup,42697317,85,User1,366840267
keydown,42697318,97,User1,366840267
keyup,42697382,97,User1,366840267
keydown,42697453,96,User1,366840267
keyup,42697521,96,User1,366840267
keydown,42697595,95,User1,366840267
keydown,42697685,91,User1,366840267
keyup,42697707,95,User1,366840267
keyup,42697752,91,User1,366840267
keydown,42697774,89,User1,366840267
keyup,42697845,89,User1,366840267
keydown,42697846,97,User1,366840267
keyup,42697911,97,User1,366840267
keydown,42697968,97,User1,366840267
keyup,42698059,97,User1,366840267
keydown,42698135,47,User1,366840267
keyup,42698224,47,User1,366840267
keydown,42698246,83,User1,366840267
keydown,42698291,101,User1,366840267
keyup,42698334,83,User1,366840267
keyup,42698379,101,User1,366840267
keydown,42698380,91,User1,366840267
keyup,42698469,91,User1,366840267
keydown,42698470,0,User1,366840267
keyup,42698558,0,User1,366840267
keydown,42698596,96,User1,366840267
keyup,42698709,96,User1,366840267
keydown,42698731,97,User1,366840267
keydown,42698798,0,User1,366840267
keyup,42698822,97,User1,366840267
keyup,42698913,0,User1,366840267
keydown,42699173,104,User1,366840267
keydown,42699218,83,User1,366840267
keyup,42699243,104,User1,366840267
keyup,42699310,83,User1,366840267
keydown,42699311,94,User1,366840267
keyup,42699376,94,User1,366840267
keydown,42699398,87,User1,366840267
keyup,42699470,87,User1,366840267
keydown,42699471,0,User1,366840267
keyup,42699558,0,User1,366840267
keydown,42699674,99,User1,366840267
keyup,42699764,99,User1,366840267
keydown,42699786,103,User1,366840267
keydown,42699853,91,User1,366840267
keyup,42699876,103,User1,366840267
keydown,42699900,102,User1,366840267
keyup,42699945,91,User1,366840267
keydown,42699968,83,User1,366840267
keyup,42699992,102,User1,366840267
keyup,42700083,83,User1,366840267
keydown,42700084,100,User1,366840267
keyup,42700151,100,User1,366840267
keydown,42700264,101,User1,366840267
keydown,42700354,87,User1,366840267
keyup,42700377,101,User1,366840267
keyup,42700423,87,User1,366840267
keydown,42700499,87,User1,366840267
keyup,42700568,87,User1,366840267
keydown,42700664,87,User1,366840267
keyup,42700733,87,User1,366840267
keydown,42700824,87,User1,366840267
keyup,42700892,87,User1,366840267
keydown,42701003,87,User1,366840267
keyup,42701072,87,User1,366840267
keydown,42701333,0,User1,366840267
keyup,42701357,0,User1,366840267
keydown,42702847,83,User1,366840267
keyup,42702983,83,User1,366840267
keydown,42703006,0,User1,366840267
keyup,42703075,0,User1,366840267
keydown,42703169,94,User1,366840267
keyup,42703288,94,User1,366840267
keydown,42703310,83,User1,366840267
keydown,42703377,0,User1,366840267
keyup,42703399,83,User1,366840267
keyup,42703468,0,User1,366840267
keydown,42703489,89,User1,366840267
keydown,42703556,87,User1,366840267
keyup,42703579,89,User1,366840267
keyup,42703625,87,User1,366840267
keydown,42703626,96,User1,366840267
keyup,42703695,96,User1,366840267
keydown,42703696,102,User1,366840267
keydown,42703740,87,User1,366840267
keyup,42703764,102,User1,366840267
keyup,42703831,87,User1,366840267
keydown,42703902,87,User1,366840267
keyup,42703990,87,User1,366840267
keydown,42704012,0,User1,366840267
keyup,42704080,0,User1,366840267
keydown,42704109,92,User1,366840267
keyup,42704177,92,User1,366840267
keydown,42704200,83,User1,366840267
keydown,42704269,92,User1,366840267
keyup,42704293,83,User1,366840267
keyup,42704338,92,User1,366840267
keydown,42704361,83,User1,366840267
keydown,42704407,92,User1,366840267
keyup,42704454,83,User1,366840267
keyup,42704500,92,User1,366840267
keydown,42704501,83,User1,366840267
keydown,42704545,47,User1,366840267
keyup,42704592,83,User1,366840267
keyup,42704614,47,User1,366840267
keydown,42749038,104,User1,366840267
keydown,42749130,83,User1,366840267
keyup,42749179,104,User1,366840267
keyup,42749249,83,User1,366840267
keydown,42749274,104,User1,366840267
keydown,42749277,0,User1,366840267
keyup,42749323,0,User1,366840267
keydown,42749369,83,User1,366840267
keyup,42749417,104,User1,366840267
keyup,42749485,83,User1,366840267
keydown,42750056,38,User1,366840267
keyup,42750128,38,User1,366840267
keydown,42750248,38,User1,366840267
keydown,42750748,38,User1,366840267
keydown,42750799,38,User1,366840267
keydown,42750847,38,User1,366840267
keydown,42750899,38,User1,366840267
keydown,42750949,38,User1,366840267
keydown,42751000,38,User1,366840267
keydown,42751051,38,User1,366840267
keydown,42751102,38,User1,366840267
keydown,42751153,38,User1,366840267
keydown,42751204,38,User1,366840267
keyup,42751237,38,User1,366840267
keydown,42803016,83,User1,366840267
keyup,42803136,83,User1,366840267
keydown,42803157,94,User1,366840267
keyup,42803251,94,User1,366840267
keydown,42803275,89,User1,366840267
keyup,42803346,89,User1,366840267
keydown,42803381,103,User1,366840267
keydown,42803497,87,User1,366840267
keyup,42803521,103,User1,366840267
keydown,42803522,91,User1,366840267
keyup,42803567,87,User1,366840267
keyup,42803634,91,User1,366840267
keydown,42803686,96,User1,366840267
keyup,42803832,96,User1,366840267
keydown,42803864,0,User1,366840267
keyup,42803932,0,User1,366840267
keydown,42803962,98,User1,366840267
keydown,42804055,97,User1,366840267
keyup,42804101,98,User1,366840267
keydown,42804125,100,User1,366840267
keyup,42804171,97,User1,366840267
keyup,42804193,100,User1,366840267
keydown,42804222,0,User1,366840267
keyup,42804288,0,User1,366840267
keydown,42804346,83,User1,366840267
keyup,42804462,83,User1,366840267
keydown,42804545,99,User1,366840267
keyup,42804636,99,User1,366840267
keydown,42804637,103,User1,366840267
keydown,42804704,91,User1,366840267
keyup,42804771,103,User1,366840267
keyup,42804818,91,User1,366840267
keydown,42804925,71,User1,366840267
keydown,42805037,28,User1,366840267
keyup,42805129,28,User1,366840267
keyup,42805154,71,User1,366840267
keydown,42805155,0,User1,366840267
keyup,42805221,0,User1,366840267
keydown,42809471,47,User1,366840267
keyup,42809581,47,User1,366840267
keydown,42809687,99,User1,366840267
keyup,42809798,99,User1,366840267
keydown,42810277,38,User1,366840267
keyup,42810367,38,User1,366840267
keydown,42810438,38,User1,366840267
keyup,42810530,38,User1,366840267
keydown,42810552,85,User1,366840267
keyup,42810621,85,User1,366840267
keydown,42810643,97,User1,366840267
keyup,42810733,97,User1,366840267
keydown,42810771,96,User1,366840267
keydown,42810819,102,User1,366840267
keyup,42810885,96,User1,366840267
keyup,42810909,102,User1,366840267
keydown,42810910,83,User1,366840267
keydown,42810998,100,User1,366840267
keyup,42811022,83,User1,366840267
keyup,42811067,100,User1,366840267
keydown,42811098,95,User1,366840267
keyup,42811187,95,User1,366840267
keydown,42811188,87,User1,366840267
keyup,42811255,87,User1,366840267
keydown,42811399,0,User1,366840267
keyup,42811512,0,User1,366840267
