event,Hora normalizada,key,user,session_id
keydown,31757088,71,User4,366758982
keydown,31757153,37,User4,366758982
keyup,31757194,71,User4,366758982
keyup,31757233,84,User4,366758982
keydown,31757519,103,User4,366758982
keydown,31757599,87,User4,366758982
keyup,31757606,103,User4,366758982
keyup,31757680,87,User4,366758982
keydown,31757709,96,User4,366758982
keydown,31757779,97,User4,366758982
keyup,31757802,96,User4,366758982
keydown,31757860,101,User4,366758982
keyup,31757881,97,User4,366758982
keyup,31757923,101,User4,366758982
keydown,31758106,0,User4,366758982
keyup,31758195,0,User4,366758982
keydown,31758254,86,User4,366758982
keyup,31758345,86,User4,366758982
keydown,31758348,43,User4,366758982
keydown,31758428,120,User4,366758982
keyup,31758489,43,User4,366758982
keydown,31758528,83,User4,366758982
keyup,31758552,91,User4,366758982
keydown,31758578,101,User4,366758982
keyup,31758650,83,User4,366758982
keyup,31758752,101,User4,366758982
keydown,31761524,0,User4,366758982
keyup,31761584,0,User4,366758982
keydown,31761614,83,User4,366758982
keyup,31761685,83,User4,366758982
keydown,31761688,0,User4,366758982
keyup,31761796,0,User4,366758982
keydown,31761799,102,User4,366758982
keyup,31761898,102,User4,366758982
keydown,31761940,97,User4,366758982
keyup,31762019,97,User4,366758982
keydown,31762039,86,User4,366758982
keyup,31762070,86,User4,366758982
keydown,31762130,97,User4,366758982
keydown,31762200,101,User4,366758982
keyup,31762204,97,User4,366758982
keyup,31762284,101,User4,366758982
keydown,31764089,71,User4,366758982
keydown,31764185,1,User4,366758982
keyup,31764261,1,User4,366758982
keyup,31764302,71,User4,366758982
keydown,31764464,47,User4,366758982
keyup,31764535,47,User4,366758982
keydown,31765906,71,User4,366758982
keydown,31766000,30,User4,366758982
keyup,31766100,30,User4,366758982
keyup,31766104,71,User4,366758982
keydown,31766160,94,User4,366758982
keydown,31766250,87,User4,366758982
keyup,31766258,94,User4,366758982
keyup,31766300,87,User4,366758982
keydown,31766459,106,User4,366758982
keyup,31766522,106,User4,366758982
keydown,31767152,9,User4,366758982
keydown,31767200,0,User4,366758982
keyup,31767231,9,User4,366758982
keyup,31767302,0,User4,366758982
keydown,31767338,83,User4,366758982
keyup,31767391,83,User4,366758982
keydown,31767451,94,User4,366758982
keydown,31767544,0,User4,366758982
keyup,31767548,94,User4,366758982
keyup,31767594,0,User4,366758982
keydown,31767785,88,User4,366758982
keyup,31767857,88,User4,366758982
keydown,31767859,91,User4,366758982
keyup,31767916,91,User4,366758982
keydown,31767988,96,User4,366758982
keyup,31768081,96,User4,366758982
keydown,31768100,83,User4,366758982
keyup,31768160,83,User4,366758982
keydown,31768181,94,User4,366758982
keydown,31768304,0,User4,366758982
keyup,31768325,94,User4,366758982
keyup,31768468,0,User4,366758982
keydown,31768499,96,User4,366758982
keydown,31768578,97,User4,366758982
keydown,31768636,0,User4,366758982
keyup,31768642,96,User4,366758982
keyup,31768676,97,User4,366758982
keyup,31768716,0,User4,366758982
keydown,31768796,95,User4,366758982
keydown,31768876,87,User4,366758982
keyup,31768883,95,User4,366758982
keyup,31768927,87,User4,366758982
keydown,31768957,0,User4,366758982
keyup,31769010,0,User4,366758982
keydown,31769030,98,User4,366758982
keydown,31769150,87,User4,366758982
keyup,31769171,98,User4,366758982
keyup,31769231,87,User4,366758982
keydown,31769234,86,User4,366758982
keyup,31769313,86,User4,366758982
keydown,31769351,91,User4,366758982
keydown,31769433,101,User4,366758982
keyup,31769436,91,User4,366758982
keyup,31769488,101,User4,366758982
keydown,31769570,102,User4,366758982
keydown,31769641,87,User4,366758982
keyup,31769656,102,User4,366758982
keyup,31769719,87,User4,366758982
keydown,31769741,0,User4,366758982
keyup,31769811,0,User4,366758982
keydown,31769899,95,User4,366758982
keydown,31769920,43,User4,366758982
keyup,31769950,95,User4,366758982
keydown,31770002,117,User4,366758982
keyup,31770034,43,User4,366758982
keyup,31770065,83,User4,366758982
keydown,31770145,99,User4,366758982
keyup,31770218,99,User4,366758982
keydown,31770221,103,User4,366758982
keydown,31770244,91,User4,366758982
keyup,31770305,103,User4,366758982
keyup,31770334,91,User4,366758982
keydown,31770471,96,User4,366758982
keydown,31770551,83,User4,366758982
keyup,31770568,96,User4,366758982
keyup,31770610,83,User4,366758982
keydown,31770942,71,User4,366758982
keydown,31771016,28,User4,366758982
keyup,31771066,71,User4,366758982
keydown,31771084,0,User4,366758982
keyup,31771105,4,User4,366758982
keyup,31771165,0,User4,366758982
keydown,31771247,71,User4,366758982
keydown,31771287,58,User4,366758982
keyup,31771365,58,User4,366758982
keyup,31771368,71,User4,366758982
keydown,31771445,97,User4,366758982
keydown,31771475,0,User4,366758982
keyup,31771520,97,User4,366758982
keyup,31771540,0,User4,366758982
keydown,31771633,90,User4,366758982
keydown,31771711,83,User4,366758982
keyup,31771715,90,User4,366758982
keydown,31771762,101,User4,366758982
keyup,31771802,83,User4,366758982
keydown,31771805,0,User4,366758982
keyup,31771862,101,User4,366758982
keyup,31771882,0,User4,366758982
keydown,31771913,98,User4,366758982
keydown,31771964,97,User4,366758982
keyup,31772005,98,User4,366758982
keydown,31772055,86,User4,366758982
keyup,31772060,97,User4,366758982
keyup,31772126,86,User4,366758982
keydown,31772146,91,User4,366758982
keydown,31772232,86,User4,366758982
keyup,31772247,91,User4,366758982
keyup,31772287,86,User4,366758982
keydown,31772290,97,User4,366758982
keydown,31772327,0,User4,366758982
keyup,31772388,0,User4,366758982
keyup,31772392,97,User4,366758982
keydown,31772462,95,User4,366758982
keydown,31772521,97,User4,366758982
keyup,31772541,95,User4,366758982
keyup,31772611,97,User4,366758982
keydown,31772691,96,User4,366758982
keydown,31772781,102,User4,366758982
keyup,31772786,96,User4,366758982
keydown,31772832,83,User4,366758982
keyup,31772853,102,User4,366758982
keydown,31772953,100,User4,366758982
keyup,31773047,83,User4,366758982
keyup,31773088,100,User4,366758982
keydown,31773359,0,User4,366758982
keyup,31773430,0,User4,366758982
keydown,31773624,102,User4,366758982
keyup,31773714,102,User4,366758982
keydown,31773717,97,User4,366758982
keyup,31773774,97,User4,366758982
keydown,31773804,86,User4,366758982
keydown,31773865,97,User4,366758982
keyup,31773885,86,User4,366758982
keydown,31773916,0,User4,366758982
keyup,31773946,97,User4,366758982
keyup,31773996,0,User4,366758982
keydown,31774026,84,User4,366758982
keyup,31774088,84,User4,366758982
keydown,31774107,91,User4,366758982
keyup,31774169,91,User4,366758982
keydown,31774199,87,User4,366758982
keyup,31774281,87,User4,366758982
keydown,31774282,96,User4,366758982
keydown,31774380,0,User4,366758982
keyup,31774386,96,User4,366758982
keyup,31774461,0,User4,366758982
keydown,31774546,87,User4,366758982
keyup,31774615,87,User4,366758982
keydown,31774634,96,User4,366758982
keyup,31774706,96,User4,366758982
keydown,31774988,38,User4,366758982
keyup,31775039,38,User4,366758982
keydown,31775108,38,User4,366758982
keyup,31775189,38,User4,366758982
keydown,31775209,85,User4,366758982
keyup,31775300,85,User4,366758982
keydown,31775303,97,User4,366758982
keyup,31775361,97,User4,366758982
keydown,31775442,96,User4,366758982
keydown,31775482,0,User4,366758982
keyup,31775515,96,User4,366758982
keyup,31775535,0,User4,366758982
keydown,31775585,94,User4,366758982
keyup,31775636,94,User4,366758982
keydown,31775719,97,User4,366758982
keydown,31775808,0,User4,366758982
keyup,31775813,97,User4,366758982
keydown,31775836,99,User4,366758982
keyup,31775857,0,User4,366758982
keyup,31775929,99,User4,366758982
keydown,31775931,103,User4,366758982
keyup,31775999,103,User4,366758982
keydown,31776031,87,User4,366758982
keydown,31776071,0,User4,366758982
keyup,31776102,87,User4,366758982
keyup,31776153,0,User4,366758982
keydown,31776235,102,User4,366758982
keydown,31776265,87,User4,366758982
keyup,31776313,102,User4,366758982
keydown,31776343,96,User4,366758982
keyup,31776374,87,User4,366758982
keyup,31776404,96,User4,366758982
keydown,31776442,43,User4,366758982
keydown,31776535,120,User4,366758982
keyup,31776587,43,User4,366758982
keydown,31776606,83,User4,366758982
keydown,31776666,101,User4,366758982
keyup,31776671,91,User4,366758982
keyup,31776697,83,User4,366758982
keyup,31776778,101,User4,366758982
keydown,31777304,71,User4,366758982
keydown,31777384,28,User4,366758982
keyup,31777435,71,User4,366758982
keyup,31777485,4,User4,366758982
keydown,31777568,47,User4,366758982
keyup,31777628,47,User4,366758982
keydown,31961395,71,User4,366758982
keyup,31961514,71,User4,366758982
keydown,31961614,103,User4,366758982
keyup,31961676,103,User4,366758982
keydown,31961970,38,User4,366758982
keyup,31962060,38,User4,366758982
keydown,31962262,71,User4,366758982
keydown,31962385,37,User4,366758982
keyup,31962414,71,User4,366758982
keyup,31962454,84,User4,366758982
keydown,31962508,103,User4,366758982
keyup,31962575,103,User4,366758982
keydown,31962595,87,User4,366758982
keyup,31962668,87,User4,366758982
keydown,31962687,96,User4,366758982
keyup,31962751,96,User4,366758982
keydown,31962753,97,User4,366758982
keyup,31962831,97,User4,366758982
keydown,31963244,9,User4,366758982
keydown,31963316,0,User4,366758982
keyup,31963320,9,User4,366758982
keyup,31963376,0,User4,366758982
keydown,31963852,87,User4,366758982
keyup,31963913,87,User4,366758982
keydown,31963995,101,User4,366758982
keyup,31964055,101,User4,366758982
keydown,31964094,102,User4,366758982
keyup,31964166,102,User4,366758982
keydown,31964194,43,User4,366758982
keydown,31964266,117,User4,366758982
keyup,31964275,43,User4,366758982
keyup,31964346,83,User4,366758982
keydown,31964349,0,User4,366758982
keyup,31964418,0,User4,366758982
keydown,31964593,84,User4,366758982
keyup,31964660,84,User4,366758982
keydown,31964679,91,User4,366758982
keyup,31964745,91,User4,366758982
keydown,31964781,87,User4,366758982
keyup,31964852,87,User4,366758982
keydown,31964856,96,User4,366758982
keydown,31964932,0,User4,366758982
keyup,31964936,96,User4,366758982
keyup,31964994,0,User4,366758982
keydown,31965078,91,User4,366758982
keyup,31965144,91,User4,366758982
keydown,31965194,100,User4,366758982
keyup,31965258,100,User4,366758982
keydown,31965705,38,User4,366758982
keyup,31965771,38,User4,366758982
keydown,31965861,38,User4,366758982
keyup,31965927,38,User4,366758982
keydown,31965959,99,User4,366758982
keyup,31966039,99,User4,366758982
keydown,31966081,103,User4,366758982
keyup,31966129,103,User4,366758982
keydown,31966147,87,User4,366758982
keyup,31966209,87,User4,366758982
keydown,31966251,0,User4,366758982
keyup,31966348,0,User4,366758982
keydown,31966625,102,User4,366758982
keyup,31966679,102,User4,366758982
keydown,31966716,97,User4,366758982
keydown,31966797,86,User4,366758982
keyup,31966813,97,User4,366758982
keydown,31966866,83,User4,366758982
keydown,31966916,101,User4,366758982
keyup,31966924,86,User4,366758982
keyup,31967000,83,User4,366758982
keydown,31967004,0,User4,366758982
keyup,31967062,101,User4,366758982
keyup,31967064,0,User4,366758982
keydown,31967149,94,User4,366758982
keydown,31967190,83,User4,366758982
keydown,31967249,101,User4,366758982
keyup,31967254,94,User4,366758982
keyup,31967301,83,User4,366758982
keyup,31967342,101,User4,366758982
keydown,31967345,0,User4,366758982
keydown,31967403,85,User4,366758982
keyup,31967414,0,User4,366758982
keyup,31967481,85,User4,366758982
keydown,31967531,97,User4,366758982
keydown,31967582,101,User4,366758982
keyup,31967602,97,User4,366758982
keyup,31967643,101,User4,366758982
keydown,31967675,83,User4,366758982
keydown,31967746,101,User4,366758982
keyup,31967791,83,User4,366758982
keyup,31967848,101,User4,366758982
keydown,31967877,0,User4,366758982
keyup,31967941,0,User4,366758982
keydown,31968051,95,User4,366758982
keydown,31968140,83,User4,366758982
keyup,31968145,95,User4,366758982
keyup,31968199,83,User4,366758982
keydown,31968229,94,User4,366758982
keyup,31968305,94,User4,366758982
keydown,31968350,83,User4,366758982
keydown,31968402,101,User4,366758982
keyup,31968443,83,User4,366758982
keyup,31968523,101,User4,366758982
keydown,31968526,0,User4,366758982
keyup,31968583,0,User4,366758982
keydown,31968605,99,User4,366758982
keydown,31968645,103,User4,366758982
keydown,31968715,87,User4,366758982
keyup,31968722,103,User4,366758982
keyup,31968748,99,User4,366758982
keyup,31968808,87,User4,366758982
keydown,31968811,0,User4,366758982
keyup,31968858,0,User4,366758982
keydown,31968878,98,User4,366758982
keydown,31968973,103,User4,366758982
keydown,31969001,87,User4,366758982
keyup,31969020,98,User4,366758982
keyup,31969070,87,User4,366758982
keyup,31969074,103,User4,366758982
keydown,31969152,86,User4,366758982
keydown,31969191,87,User4,366758982
keyup,31969221,86,User4,366758982
keyup,31969277,87,User4,366758982
keydown,31969279,96,User4,366758982
keydown,31969346,0,User4,366758982
keyup,31969375,96,User4,366758982
keyup,31969426,0,User4,366758982
keydown,31969728,98,User4,366758982
keydown,31969799,83,User4,366758982
keyup,31969803,98,User4,366758982
keyup,31969840,83,User4,366758982
keydown,31969859,101,User4,366758982
keydown,31969980,83,User4,366758982
keyup,31970000,101,User4,366758982
keydown,31970040,100,User4,366758982
keyup,31970092,83,User4,366758982
keydown,31970141,0,User4,366758982
keyup,31970147,100,User4,366758982
keydown,31970201,87,User4,366758982
keyup,31970206,0,User4,366758982
keyup,31970274,87,User4,366758982
keydown,31970304,96,User4,366758982
keydown,31970334,0,User4,366758982
keyup,31970355,96,User4,366758982
keyup,31970385,0,User4,366758982
keydown,31970447,103,User4,366758982
keyup,31970496,103,User4,366758982
keydown,31970599,96,User4,366758982
keydown,31970676,83,User4,366758982
keyup,31970679,96,User4,366758982
keyup,31970738,83,User4,366758982
keydown,31970771,0,User4,366758982
keyup,31970852,0,User4,366758982
keydown,31970883,102,User4,366758982
keydown,31970911,87,User4,366758982
