event,Hora normalizada,key,user,session_id
keydown,35829691,101,User6,366916796
keydown,35829752,97,User6,366916796
keyup,35829768,101,User6,366916796
keyup,35829795,97,User6,366916796
keydown,35829959,107,User6,366916796
keyup,35830009,107,User6,366916796
keydown,35830151,0,User6,366916796
keydown,35830200,87,User6,366916796
keyup,35830216,0,User6,366916796
keyup,35830264,87,User6,366916796
keydown,35830407,83,User6,366916796
keydown,35830457,88,User6,366916796
keyup,35830504,88,User6,366916796
keyup,35830506,83,User6,366916796
keydown,35830727,94,User6,366916796
keyup,35830755,94,User6,366916796
keydown,35830789,87,User6,366916796
keyup,35830855,87,User6,366916796
keydown,35830935,0,User6,366916796
keydown,35830985,101,User6,366916796
keyup,35831002,0,User6,366916796
keyup,35831048,101,User6,366916796
keydown,35831143,87,User6,366916796
keyup,35831191,87,User6,366916796
keydown,35831299,85,User6,366916796
keyup,35831390,85,User6,366916796
keydown,35831413,103,User6,366916796
keyup,35831480,103,User6,366916796
keydown,35831689,38,User6,366916796
keyup,35831764,38,User6,366916796
keydown,35831847,38,User6,366916796
keyup,35831911,38,User6,366916796
keydown,35831986,38,User6,366916796
keyup,35832055,38,User6,366916796
keydown,35832135,38,User6,366916796
keyup,35832199,38,User6,366916796
keydown,35832279,38,User6,366916796
keyup,35832343,38,User6,366916796
keydown,35832424,38,User6,366916796
keyup,35832472,38,User6,366916796
keydown,35832566,38,User6,366916796
keyup,35832615,38,User6,366916796
keydown,35832823,89,User6,366916796
keyup,35832920,89,User6,366916796
keydown,35833161,38,User6,366916796
keyup,35833208,38,User6,366916796
keydown,35833304,38,User6,366916796
keydown,35833348,89,User6,366916796
keyup,35833384,38,User6,366916796
keyup,35833432,89,User6,366916796
keydown,35833702,94,User6,366916796
keyup,35833765,94,User6,366916796
keydown,35833830,87,User6,366916796
keyup,35833926,87,User6,366916796
keydown,35833991,0,User6,366916796
keyup,35834072,0,User6,366916796
keydown,35834151,101,User6,366916796
keyup,35834199,101,User6,366916796
keydown,35834311,87,User6,366916796
keyup,35834375,87,User6,366916796
keydown,35834518,85,User6,366916796
keyup,35834583,85,User6,366916796
keydown,35834695,103,User6,366916796
keyup,35834759,103,User6,366916796
keydown,35834950,87,User6,366916796
keyup,35835015,87,User6,366916796
keydown,35835127,101,User6,366916796
keyup,35835192,101,User6,366916796
keydown,35835319,102,User6,366916796
keyup,35835385,102,User6,366916796
keydown,35835500,100,User6,366916796
keyup,35835509,100,User6,366916796
keydown,35835705,83,User6,366916796
keyup,35835767,83,User6,366916796
keydown,35835794,96,User6,366916796
keyup,35835866,96,User6,366916796
keydown,35835912,86,User6,366916796
keyup,35835992,86,User6,366916796
keydown,35836039,97,User6,366916796
keyup,35836103,97,User6,366916796
keydown,35836247,0,User6,366916796
keyup,35836313,0,User6,366916796
keydown,35836359,83,User6,366916796
keyup,35836423,83,User6,366916796
keydown,35836439,0,User6,366916796
keyup,35836487,0,User6,366916796
keydown,35836566,101,User6,366916796
keyup,35836616,101,User6,366916796
keydown,35836760,102,User6,366916796
keyup,35836825,102,User6,366916796
keydown,35836968,87,User6,366916796
keyup,35837080,87,User6,366916796
keydown,35837176,98,User6,366916796
keyup,35837239,98,User6,366916796
keydown,35837411,90,User6,366916796
keyup,35837480,90,User6,366916796
keydown,35837494,87,User6,366916796
keyup,35837592,87,User6,366916796
keydown,35837607,96,User6,366916796
keyup,35837672,96,User6,366916796
keydown,35838039,47,User6,366916796
keyup,35838115,47,User6,366916796
keydown,35842472,90,User6,366916796
keyup,35842540,90,User6,366916796
keydown,35842713,97,User6,366916796
keyup,35842759,97,User6,366916796
keydown,35842866,94,User6,366916796
keyup,35842939,94,User6,366916796
keydown,35843090,83,User6,366916796
keyup,35843160,83,User6,366916796
keydown,35843751,47,User6,366916796
keyup,35843871,47,User6,366916796
keydown,35844680,93,User6,366916796
keyup,35844743,93,User6,366916796
keydown,35844902,0,User6,366916796
keyup,35844983,0,User6,366916796
keydown,35844998,88,User6,366916796
keyup,35845048,88,User6,366916796
keydown,35845192,87,User6,366916796
keyup,35845227,87,User6,366916796
keydown,35845240,94,User6,366916796
keyup,35845287,94,User6,366916796
keydown,35845430,91,User6,366916796
keyup,35845511,91,User6,366916796
keydown,35845538,85,User6,366916796
keyup,35845623,85,User6,366916796
keydown,35845625,91,User6,366916796
keyup,35845703,91,User6,366916796
keydown,35845768,86,User6,366916796
keyup,35845847,86,User6,366916796
keydown,35846024,83,User6,366916796
keyup,35846055,83,User6,366916796
keydown,35846230,86,User6,366916796
keyup,35846294,86,User6,366916796
keydown,35846390,47,User6,366916796
keyup,35846466,47,User6,366916796
keydown,35846727,90,User6,366916796
keyup,35846777,90,User6,366916796
keydown,35846950,97,User6,366916796
keyup,35846998,97,User6,366916796
keydown,35847158,107,User6,366916796
keyup,35847207,107,User6,366916796
keydown,35847382,0,User6,366916796
keyup,35847446,0,User6,366916796
keydown,35847574,90,User6,366916796
keyup,35847639,90,User6,366916796
keydown,35847688,87,User6,366916796
keyup,35847766,87,User6,366916796
keydown,35847814,0,User6,366916796
keyup,35847878,0,User6,366916796
keydown,35850071,90,User6,366916796
keydown,35850115,87,User6,366916796
keyup,35850115,90,User6,366916796
keyup,35850182,87,User6,366916796
keydown,35850342,106,User6,366916796
keydown,35850391,97,User6,366916796
