event,Hora normalizada,key,user,session_id
keydown,51060878,101,User6,366931503
keyup,51060987,101,User6,366931503
keydown,51061010,91,User6,366931503
keyup,51061122,91,User6,366931503
keydown,51061158,107,User6,366931503
keyup,51061263,107,User6,366931503
keydown,51061284,0,User6,366931503
keyup,51061388,0,User6,366931503
keydown,51061474,96,User6,366931503
keyup,51061604,96,User6,366931503
keydown,51061942,38,User6,366931503
keyup,51062029,38,User6,366931503
keydown,51062102,38,User6,366931503
keyup,51062188,38,User6,366931503
keydown,51062252,38,User6,366931503
keyup,51062359,38,User6,366931503
keydown,51062401,38,User6,366931503
keyup,51062513,38,User6,366931503
keydown,51062783,91,User6,366931503
keyup,51062894,91,User6,366931503
keydown,51062942,107,User6,366931503
keyup,51063029,107,User6,366931503
keydown,51063354,38,User6,366931503
keyup,51063440,38,User6,366931503
keydown,51063505,38,User6,366931503
keyup,51063587,38,User6,366931503
keydown,51063651,97,User6,366931503
keydown,51063715,107,User6,366931503
keyup,51063759,97,User6,366931503
keyup,51063821,107,User6,366931503
keydown,51063822,0,User6,366931503
keyup,51063908,0,User6,366931503
keydown,51063937,83,User6,366931503
keyup,51064022,83,User6,366931503
keydown,51064043,94,User6,366931503
keyup,51064134,94,User6,366931503
keydown,51064135,87,User6,366931503
keyup,51064200,87,User6,366931503
keydown,51064293,106,User6,366931503
keyup,51064401,106,User6,366931503
keydown,51064461,0,User6,366931503
keyup,51064551,0,User6,366931503
keydown,51064573,86,User6,366931503
keydown,51064707,87,User6,366931503
keyup,51064729,86,User6,366931503
keyup,51064793,87,User6,366931503
keydown,51064859,101,User6,366931503
keyup,51064945,101,User6,366931503
keydown,51064966,86,User6,366931503
keydown,51065075,87,User6,366931503
keyup,51065101,86,User6,366931503
keydown,51065103,0,User6,366931503
keyup,51065121,87,User6,366931503
keyup,51065188,0,User6,366931503
keydown,51065208,87,User6,366931503
keydown,51065295,94,User6,366931503
keyup,51065295,87,User6,366931503
keydown,51065357,0,User6,366931503
keyup,51065381,94,User6,366931503
keyup,51065468,0,User6,366931503
keydown,51065741,71,User6,366931503
keydown,51066092,64,User6,366931503
keyup,51066178,64,User6,366931503
keydown,51066414,39,User6,366931503
keyup,51066480,71,User6,366931503
keyup,51066501,85,User6,366931503
keydown,51066717,0,User6,366931503
keydown,51066830,86,User6,366931503
keyup,51066852,0,User6,366931503
keydown,51066895,87,User6,366931503
keyup,51066939,86,User6,366931503
keydown,51066982,0,User6,366931503
keyup,51067006,87,User6,366931503
keyup,51067089,0,User6,366931503
keydown,51067249,95,User6,366931503
keydown,51067356,83,User6,366931503
keyup,51067379,95,User6,366931503
keyup,51067443,83,User6,366931503
keydown,51067444,100,User6,366931503
keydown,51067506,91,User6,366931503
keyup,51067550,100,User6,366931503
keyup,51067594,91,User6,366931503
keydown,51067595,96,User6,366931503
keydown,51067659,83,User6,366931503
keyup,51067701,96,User6,366931503
keydown,51067720,0,User6,366931503
keyup,51067746,83,User6,366931503
keyup,51067830,0,User6,366931503
keydown,51067880,101,User6,366931503
keydown,51067942,103,User6,366931503
keyup,51067965,101,User6,366931503
keyup,51068030,103,User6,366931503
keydown,51068091,98,User6,366931503
keydown,51068202,94,User6,366931503
keyup,51068244,98,User6,366931503
keyup,51068290,94,User6,366931503
keydown,51068292,83,User6,366931503
keyup,51068378,83,User6,366931503
keydown,51068398,96,User6,366931503
keyup,51068485,96,User6,366931503
keydown,51068486,102,User6,366931503
keydown,51068527,83,User6,366931503
keyup,51068571,102,User6,366931503
keydown,51068614,96,User6,366931503
keyup,51068638,83,User6,366931503
keyup,51068679,96,User6,366931503
keydown,51068700,86,User6,366931503
keydown,51068766,97,User6,366931503
keyup,51068789,86,User6,366931503
keydown,51068852,0,User6,366931503
keyup,51068874,97,User6,366931503
keyup,51068916,0,User6,366931503
keydown,51068917,83,User6,366931503
keyup,51069005,83,User6,366931503
keydown,51069006,0,User6,366931503
keyup,51069068,0,User6,366931503
keydown,51069114,95,User6,366931503
keydown,51069219,83,User6,366931503
keyup,51069242,95,User6,366931503
keyup,51069285,83,User6,366931503
keydown,51069286,100,User6,366931503
keydown,51069370,91,User6,366931503
keyup,51069393,100,User6,366931503
keydown,51069456,96,User6,366931503
keyup,51069480,91,User6,366931503
keyup,51069521,96,User6,366931503
keydown,51069522,83,User6,366931503
keyup,51069608,83,User6,366931503
keydown,51069631,47,User6,366931503
keyup,51069698,47,User6,366931503
keydown,51088094,89,User6,366931503
keyup,51088222,89,User6,366931503
keydown,51088534,38,User6,366931503
keyup,51088669,38,User6,366931503
keydown,51088699,90,User6,366931503
keyup,51088785,90,User6,366931503
keydown,51088807,97,User6,366931503
keyup,51088873,97,User6,366931503
keydown,51088942,94,User6,366931503
keydown,51089050,83,User6,366931503
keyup,51089071,94,User6,366931503
keyup,51089136,83,User6,366931503
keydown,51089204,83,User6,366931503
keyup,51089295,83,User6,366931503
keydown,51089379,83,User6,366931503
keyup,51089468,83,User6,366931503
keydown,51089695,0,User6,366931503
keyup,51089779,0,User6,366931503
keydown,51090261,32,User6,366931503
keydown,51090389,29,User6,366931503
keyup,51090533,29,User6,366931503
keyup,51090539,32,User6,366931503
keydown,51090626,86,User6,366931503
keydown,51090711,87,User6,366931503
keyup,51090816,86,User6,366931503
keyup,51090836,87,User6,366931503
keydown,51090979,101,User6,366931503
keyup,51091091,101,User6,366931503
keydown,51091365,85,User6,366931503
keyup,51091473,85,User6,366931503
keydown,51091810,97,User6,366931503
keyup,51091962,97,User6,366931503
keydown,51092019,96,User6,366931503
keyup,51092193,96,User6,366931503
keydown,51092194,97,User6,366931503
keyup,51092279,97,User6,366931503
keydown,51092421,85,User6,366931503
keyup,51092529,85,User6,366931503
keydown,51092723,91,User6,366931503
keydown,51092850,86,User6,366931503
keyup,51092875,91,User6,366931503
keyup,51092958,86,User6,366931503
keydown,51092998,97,User6,366931503
keyup,51093129,97,User6,366931503
keydown,51093250,47,User6,366931503
keyup,51093408,47,User6,366931503
keydown,51094220,95,User6,366931503
keyup,51094354,95,User6,366931503
keydown,51094419,85,User6,366931503
keydown,51094442,103,User6,366931503
keyup,51094506,85,User6,366931503
keyup,51094528,103,User6,366931503
keydown,51094609,90,User6,366931503
keydown,51094653,83,User6,366931503
keyup,51094717,90,User6,366931503
keydown,51094718,101,User6,366931503
keyup,51094740,83,User6,366931503
keydown,51094803,0,User6,366931503
keyup,51094825,101,User6,366931503
keyup,51094911,0,User6,366931503
keydown,51095343,89,User6,366931503
keydown,51095408,100,User6,366931503
keyup,51095432,89,User6,366931503
keydown,51095474,83,User6,366931503
keyup,51095515,100,User6,366931503
keyup,51095604,83,User6,366931503
keydown,51095605,85,User6,366931503
keyup,51095712,85,User6,366931503
keydown,51095734,91,User6,366931503
keydown,51095820,83,User6,366931503
keyup,51095845,91,User6,366931503
keydown,51095933,101,User6,366931503
keyup,51095954,83,User6,366931503
keyup,51095999,101,User6,366931503
keydown,51096028,0,User6,366931503
keyup,51096133,0,User6,366931503
keydown,51096284,97,User6,366931503
keyup,51096418,97,User6,366931503
keydown,51096596,38,User6,366931503
keyup,51096728,38,User6,366931503
keydown,51096841,98,User6,366931503
keydown,51096927,97,User6,366931503
keyup,51096970,98,User6,366931503
keydown,51097014,100,User6,366931503
keyup,51097035,97,User6,366931503
keyup,51097058,100,User6,366931503
keydown,51097060,0,User6,366931503
keyup,51097186,0,User6,366931503
keydown,51097187,101,User6,366931503
keydown,51097275,103,User6,366931503
keyup,51097296,101,User6,366931503
keyup,51097338,103,User6,366931503
keydown,51097434,98,User6,366931503
keydown,51097499,94,User6,366931503
keyup,51097584,98,User6,366931503
keyup,51097606,94,User6,366931503
keydown,51097626,83,User6,366931503
keyup,51097691,83,User6,366931503
keydown,51097712,96,User6,366931503
keydown,51097754,102,User6,366931503
keyup,51097779,96,User6,366931503
keyup,51097822,102,User6,366931503
keydown,51097823,83,User6,366931503
keyup,51097932,83,User6,366931503
keydown,51097933,100,User6,366931503
keydown,51097997,0,User6,366931503
keyup,51098020,100,User6,366931503
keyup,51098083,0,User6,366931503
keydown,51098105,83,User6,366931503
keydown,51098148,0,User6,366931503
keyup,51098191,83,User6,366931503
keyup,51098253,0,User6,366931503
keydown,51098255,95,User6,366931503
keydown,51098316,83,User6,366931503
keyup,51098360,95,User6,366931503
keyup,51098424,83,User6,366931503
keydown,51098425,100,User6,366931503
keyup,51098510,100,User6,366931503
keydown,51098609,102,User6,366931503
keydown,51098630,83,User6,366931503
keyup,51098675,102,User6,366931503
keyup,51098741,83,User6,366931503
keydown,51098796,0,User6,366931503
keyup,51098905,0,User6,366931503
keydown,51099442,92,User6,366931503
keydown,51099507,87,User6,366931503
keyup,51099530,92,User6,366931503
keyup,51099575,87,User6,366931503
keydown,51099597,92,User6,366931503
keydown,51099662,87,User6,366931503
keyup,51099684,92,User6,366931503
keyup,51099727,87,User6,366931503
keydown,51099772,92,User6,366931503
keydown,51099814,87,User6,366931503
keyup,51099880,87,User6,366931503
keydown,51099966,87,User6,366931503
keyup,51099989,92,User6,366931503
keyup,51100009,87,User6,366931503
keydown,51100078,47,User6,366931503
keyup,51100142,47,User6,366931503
keydown,51104313,98,User6,366931503
keydown,51104446,100,User6,366931503
keyup,51104490,98,User6,366931503
keyup,51104534,100,User6,366931503
keydown,51104535,97,User6,366931503
keyup,51104621,97,User6,366931503
keydown,51104733,96,User6,366931503
keyup,51104818,96,User6,366931503
keydown,51104889,102,User6,366931503
keyup,51104976,102,User6,366931503
keydown,51104997,97,User6,366931503
keydown,51105106,0,User6,366931503
keyup,51105127,97,User6,366931503
keyup,51105213,0,User6,366931503
keydown,51105384,98,User6,366931503
keydown,51105474,97,User6,366931503
keyup,51105519,98,User6,366931503
keyup,51105564,97,User6,366931503
keydown,51105611,100,User6,366931503
keyup,51105697,100,User6,366931503
keydown,51105969,38,User6,366931503
keyup,51106056,38,User6,366931503
keydown,51106109,38,User6,366931503
keyup,51106196,38,User6,366931503
keydown,51106197,100,User6,366931503
keyup,51106281,100,User6,366931503
keydown,51106303,97,User6,366931503
keyup,51106367,97,User6,366931503
keydown,51106490,96,User6,366931503
keyup,51106554,96,User6,366931503
keydown,51106813,38,User6,366931503
keyup,51106900,38,User6,366931503
keydown,51107004,102,User6,366931503
keyup,51107111,102,User6,366931503
keydown,51107409,38,User6,366931503
keyup,51107517,38,User6,366931503
keydown,51107594,96,User6,366931503
keyup,51107684,96,User6,366931503
keydown,51107685,102,User6,366931503
keyup,51107747,102,User6,366931503
keydown,51107810,97,User6,366931503
keydown,51107941,0,User6,366931503
keyup,51107964,97,User6,366931503
keyup,51108049,0,User6,366931503
keydown,51108079,94,User6,366931503
keyup,51108145,94,User6,366931503
keydown,51108220,97,User6,366931503
keydown,51108285,0,User6,366931503
keyup,51108307,97,User6,366931503
keyup,51108371,0,User6,366931503
keydown,51108432,101,User6,366931503
keyup,51108561,101,User6,366931503
keydown,51108733,87,User6,366931503
keyup,51108837,87,User6,366931503
keydown,51108875,100,User6,366931503
keydown,51108957,87,User6,366931503
keyup,51108978,100,User6,366931503
keyup,51109106,87,User6,366931503
keydown,51109126,95,User6,366931503
keydown,51109256,97,User6,366931503
keyup,51109277,95,User6,366931503
keyup,51109406,97,User6,366931503
keydown,51109438,101,User6,366931503
keyup,51109530,101,User6,366931503
keydown,51109654,0,User6,366931503
keyup,51109740,0,User6,366931503
keydown,51110379,47,User6,366931503
keyup,51110489,47,User6,366931503
keydown,51111029,95,User6,366931503
keyup,51111156,95,User6,366931503
keydown,51111641,103,User6,366931503
keyup,51111726,103,User6,366931503
keydown,51111770,83,User6,366931503
keyup,51111877,83,User6,366931503
keydown,51111878,92,User6,366931503
keyup,51111964,92,User6,366931503
keydown,51112172,38,User6,366931503
keyup,51112257,38,User6,366931503
keydown,51112345,38,User6,366931503
keyup,51112435,38,User6,366931503
keydown,51112528,38,User6,366931503
keyup,51112614,38,User6,366931503
keydown,51112693,38,User6,366931503
keyup,51112783,38,User6,366931503
keydown,51112901,38,User6,366931503
keyup,51112966,38,User6,366931503
keydown,51122790,96,User6,366931503
keyup,51122898,96,User6,366931503
keydown,51122954,97,User6,366931503
keyup,51123107,97,User6,366931503
keydown,51123108,0,User6,366931503
keyup,51123193,0,User6,366931503
keydown,51123252,102,User6,366931503
keydown,51123318,91,User6,366931503
keyup,51123342,102,User6,366931503
keyup,51123407,91,User6,366931503
keydown,51123453,87,User6,366931503
keyup,51123518,87,User6,366931503
keydown,51123519,96,User6,366931503
keydown,51123606,87,User6,366931503
keyup,51123606,96,User6,366931503
keyup,51123649,87,User6,366931503
keydown,51123740,101,User6,366931503
keydown,51123807,0,User6,366931503
keyup,51123829,101,User6,366931503
keyup,51123913,0,User6,366931503
keydown,51123945,83,User6,366931503
keydown,51123967,95,User6,366931503
keyup,51124052,83,User6,366931503
keyup,51124137,95,User6,366931503
keydown,51124316,38,User6,366931503
keyup,51124405,38,User6,366931503
keydown,51124467,38,User6,366931503
keyup,51124550,38,User6,366931503
keydown,51124656,83,User6,366931503
keyup,51124807,83,User6,366931503
keydown,51124829,95,User6,366931503
keydown,51124936,91,User6,366931503
keyup,51124979,95,User6,366931503
keyup,51125044,91,User6,366931503
keydown,51125045,89,User6,366931503
keyup,51125131,89,User6,366931503
keydown,51125132,97,User6,366931503
keydown,51125219,101,User6,366931503
keyup,51125219,97,User6,366931503
keydown,51125282,0,User6,366931503
keyup,51125304,101,User6,366931503
keydown,51125367,98,User6,366931503
keyup,51125393,0,User6,366931503
keydown,51125432,97,User6,366931503
keyup,51125477,98,User6,366931503
keydown,51125498,100,User6,366931503
keyup,51125563,100,User6,366931503
keyup,51125565,97,User6,366931503
keydown,51125614,99,User6,366931503
keyup,51125681,99,User6,366931503
keydown,51125682,103,User6,366931503
keyup,51125765,103,User6,366931503
keydown,51125785,87,User6,366931503
keydown,51125854,0,User6,366931503
keyup,51125854,87,User6,366931503
keyup,51125960,0,User6,366931503
keydown,51126079,102,User6,366931503
keyup,51126207,102,User6,366931503
keydown,51126280,87,User6,366931503
keyup,51126344,87,User6,366931503
keydown,51126367,0,User6,366931503
keyup,51126474,0,User6,366931503
keydown,51126495,102,User6,366931503
keyup,51126563,102,User6,366931503
keydown,51126564,91,User6,366931503
keyup,51126651,91,User6,366931503
keydown,51126652,87,User6,366931503
keyup,51126716,87,User6,366931503
keydown,51126737,96,User6,366931503
keyup,51126804,96,User6,366931503
keydown,51126805,87,User6,366931503
keyup,51126890,87,User6,366931503
keydown,51126912,96,User6,366931503
keydown,51126998,0,User6,366931503
keyup,51127020,96,User6,366931503
keyup,51127082,0,User6,366931503
keydown,51127162,87,User6,366931503
keyup,51127246,87,User6,366931503
keydown,51127283,96,User6,366931503
keyup,51127369,96,User6,366931503
keydown,51127370,104,User6,366931503
keyup,51127434,104,User6,366931503
keydown,51127476,91,User6,366931503
keyup,51127565,91,User6,366931503
keydown,51127567,86,User6,366931503
keyup,51127654,86,User6,366931503
keydown,51127655,91,User6,366931503
keydown,51127723,83,User6,366931503
keyup,51127746,91,User6,366931503
keydown,51127811,0,User6,366931503
keyup,51127833,83,User6,366931503
keyup,51127901,0,User6,366931503
keydown,51127921,83,User6,366931503
keyup,51128008,83,User6,366931503
keydown,51128046,94,User6,366931503
keydown,51128112,87,User6,366931503
keyup,51128154,94,User6,366931503
keyup,51128177,87,User6,366931503
keydown,51128285,106,User6,366931503
keyup,51128370,106,User6,366931503
keydown,51128417,47,User6,366931503
keyup,51128527,47,User6,366931503
keydown,51128731,98,User6,366931503
keydown,51128818,97,User6,366931503
keyup,51128862,98,User6,366931503
keydown,51128863,100,User6,366931503
keyup,51128906,97,User6,366931503
keyup,51128948,100,User6,366931503
keydown,51128988,99,User6,366931503
keydown,51129077,103,User6,366931503
keyup,51129077,99,User6,366931503
keyup,51129159,103,User6,366931503
keydown,51129160,87,User6,366931503
keyup,51129222,87,User6,366931503
keydown,51129223,0,User6,366931503
keyup,51129309,0,User6,366931503
keydown,51129310,87,User6,366931503
keydown,51129375,100,User6,366931503
keyup,51129397,87,User6,366931503
keydown,51129459,87,User6,366931503
keyup,51129482,100,User6,366931503
keyup,51129545,87,User6,366931503
keydown,51129614,101,User6,366931503
keyup,51129702,101,User6,366931503
keydown,51129703,0,User6,366931503
keyup,51129790,0,User6,366931503
keydown,51129973,87,User6,366931503
keyup,51130059,87,User6,366931503
keydown,51130081,94,User6,366931503
keydown,51130147,0,User6,366931503
keyup,51130190,94,User6,366931503
keyup,51130233,0,User6,366931503
keydown,51130300,95,User6,366931503
keydown,51130362,87,User6,366931503
keyup,51130384,95,User6,366931503
keyup,51130449,87,User6,366931503
keydown,51130471,92,User6,366931503
keyup,51130581,92,User6,366931503
keydown,51130582,97,User6,366931503
keydown,51130628,100,User6,366931503
keyup,51130671,97,User6,366931503
keyup,51130714,100,User6,366931503
keydown,51130760,47,User6,366931503
keydown,51130870,87,User6,366931503
keyup,51130870,47,User6,366931503
keyup,51130978,87,User6,366931503
keydown,51130999,100,User6,366931503
keydown,51131043,87,User6,366931503
keyup,51131086,100,User6,366931503
keyup,51131130,87,User6,366931503
keydown,51131220,101,User6,366931503
keydown,51131264,0,User6,366931503
keyup,51131306,101,User6,366931503
keyup,51131350,0,User6,366931503
keydown,51131371,103,User6,366931503
keydown,51131459,96,User6,366931503
keyup,51131501,103,User6,366931503
keydown,51131543,0,User6,366931503
keyup,51131566,96,User6,366931503
keyup,51131634,0,User6,366931503
keydown,51131635,101,User6,366931503
keyup,51131674,101,User6,366931503
keydown,51131782,87,User6,366931503
keydown,51131932,100,User6,366931503
keyup,51131955,87,User6,366931503
keyup,51132018,100,User6,366931503
keydown,51132042,0,User6,366931503
keyup,51132105,0,User6,366931503
keydown,51132106,101,User6,366931503
keyup,51132190,101,User6,366931503
keydown,51132211,103,User6,366931503
keyup,51132300,103,User6,366931503
keydown,51132362,98,User6,366931503
keyup,51132516,98,User6,366931503
keydown,51132588,87,User6,366931503
keyup,51132677,87,User6,366931503
keydown,51132826,100,User6,366931503
keyup,51132914,100,User6,366931503
keydown,51132915,91,User6,366931503
keydown,51133000,97,User6,366931503
keyup,51133045,91,User6,366931503
keyup,51133111,97,User6,366931503
keydown,51133112,100,User6,366931503
keyup,51133197,100,User6,366931503
keydown,51133266,47,User6,366931503
keyup,51133372,47,User6,366931503
keydown,51134083,102,User6,366931503
keyup,51134191,102,User6,366931503
keydown,51134193,97,User6,366931503
keyup,51134273,97,User6,366931503
keydown,51134302,86,User6,366931503
keydown,51134366,97,User6,366931503
keyup,51134390,86,User6,366931503
keydown,51134455,0,User6,366931503
keyup,51134477,97,User6,366931503
keyup,51134520,0,User6,366931503
keydown,51134542,87,User6,366931503
keyup,51134628,87,User6,366931503
keydown,51134629,94,User6,366931503
keydown,51134694,0,User6,366931503
keyup,51134716,94,User6,366931503
keyup,51134780,0,User6,366931503
keydown,51134809,95,User6,366931503
keyup,51134898,95,User6,366931503
keydown,51134959,103,User6,366931503
keyup,51135024,103,User6,366931503
keydown,51135109,96,User6,366931503
keyup,51135196,96,User6,366931503
keydown,51135216,86,User6,366931503
keyup,51135281,86,User6,366931503
keydown,51135282,97,User6,366931503
keydown,51135344,0,User6,366931503
keyup,51135389,97,User6,366931503
keydown,51135433,102,User6,366931503
keyup,51135455,0,User6,366931503
keydown,51135498,87,User6,366931503
keyup,51135521,102,User6,366931503
keydown,51135565,0,User6,366931503
keyup,51135607,87,User6,366931503
keyup,51135652,0,User6,366931503
keydown,51135770,83,User6,366931503
keyup,51135879,83,User6,366931503
keydown,51135880,95,User6,366931503
keydown,51135990,97,User6,366931503
keyup,51136036,95,User6,366931503
keyup,51136121,97,User6,366931503
keydown,51136774,38,User6,366931503
keyup,51136923,38,User6,366931503
keydown,51136924,83,User6,366931503
keyup,51137032,83,User6,366931503
keydown,51137092,47,User6,366931503
keyup,51137178,47,User6,366931503
keydown,51137823,107,User6,366931503
keydown,51137907,97,User6,366931503
keyup,51137930,107,User6,366931503
keydown,51137991,0,User6,366931503
keyup,51138013,97,User6,366931503
keyup,51138100,0,User6,366931503
keydown,51138119,102,User6,366931503
keydown,51138163,87,User6,366931503
keyup,51138183,102,User6,366931503
keydown,51138205,0,User6,366931503
keyup,51138250,87,User6,366931503
keyup,51138310,0,User6,366931503
keydown,51138339,83,User6,366931503
keyup,51138429,83,User6,366931503
keydown,51138451,95,User6,366931503
keydown,51138599,97,User6,366931503
keyup,51138645,95,User6,366931503
keyup,51138691,97,User6,366931503
keydown,51138819,71,User6,366931503
keydown,51138930,1,User6,366931503
keyup,51139041,1,User6,366931503
keydown,51139104,1,User6,366931503
keyup,51139148,1,User6,366931503
keydown,51139235,1,User6,366931503
keyup,51139299,1,User6,366931503
keyup,51139342,71,User6,366931503
keydown,51139425,47,User6,366931503
keyup,51139537,47,User6,366931503
keydown,51139661,94,User6,366931503
keyup,51139728,94,User6,366931503
keydown,51139795,97,User6,366931503
keyup,51139902,97,User6,366931503
keydown,51139977,104,User6,366931503
keydown,51140037,87,User6,366931503
keyup,51140080,104,User6,366931503
keyup,51140168,87,User6,366931503
keydown,51140189,0,User6,366931503
keyup,51140295,0,User6,366931503
keydown,51140463,107,User6,366931503
keyup,51140572,107,User6,366931503
keydown,51140827,97,User6,366931503
keyup,51140914,97,User6,366931503
keydown,51141003,103,User6,366931503
keyup,51141089,103,User6,366931503
keydown,51141193,0,User6,366931503
keyup,51141301,0,User6,366931503
keydown,51141330,83,User6,366931503
keyup,51141440,83,User6,366931503
keydown,51141441,94,User6,366931503
keyup,51141570,94,User6,366931503
keydown,51141571,87,User6,366931503
keyup,51141637,87,User6,366931503
