event,Hora normalizada,key,user,session_id
keydown,41878811,83,User6,366771139
keyup,41878940,83,User6,366771139
keydown,41879009,99,User6,366771139
keyup,41879120,99,User6,366771139
keydown,41879121,103,User6,366771139
keyup,41879185,103,User6,366771139
keyup,41879577,43,User6,366771139
keydown,41879778,91,User6,366771139
keyup,41879865,91,User6,366771139
keydown,41880020,0,User6,366771139
keyup,41880107,0,User6,366771139
keydown,41880730,97,User6,366771139
keyup,41880797,97,User6,366771139
keydown,41880819,101,User6,366771139
keyup,41880931,101,User6,366771139
keydown,41880932,0,User6,366771139
keyup,41881036,0,User6,366771139
keydown,41881075,86,User6,366771139
keydown,41881186,87,User6,366771139
keyup,41881231,86,User6,366771139
keyup,41881297,87,User6,366771139
keydown,41881750,92,User6,366771139
keydown,41881858,97,User6,366771139
keyup,41881924,92,User6,366771139
keyup,41881945,97,User6,366771139
keydown,41882020,0,User6,366771139
keyup,41882128,0,User6,366771139
keydown,41882200,95,User6,366771139
keyup,41882289,95,User6,366771139
keydown,41882374,91,User6,366771139
keyup,41882440,91,User6,366771139
keydown,41882901,0,User6,366771139
keyup,41882988,0,User6,366771139
keydown,41883076,98,User6,366771139
keyup,41883207,98,User6,366771139
keydown,41883208,100,User6,366771139
keydown,41883293,91,User6,366771139
keyup,41883337,100,User6,366771139
keyup,41883359,91,User6,366771139
keydown,41883456,95,User6,366771139
keydown,41883541,87,User6,366771139
keyup,41883564,95,User6,366771139
keyup,41883656,87,User6,366771139
keydown,41883713,100,User6,366771139
keydown,41883839,0,User6,366771139
keyup,41883861,100,User6,366771139
keyup,41883944,0,User6,366771139
keydown,41884287,98,User6,366771139
keyup,41884374,98,User6,366771139
keydown,41884395,86,User6,366771139
keyup,41884523,86,User6,366771139
keydown,41884610,88,User6,366771139
keyup,41884719,88,User6,366771139
keydown,41884741,0,User6,366771139
keyup,41884827,0,User6,366771139
keydown,41884945,83,User6,366771139
keyup,41885054,83,User6,366771139
keydown,41885134,86,User6,366771139
keydown,41885223,92,User6,366771139
keyup,41885247,86,User6,366771139
keyup,41885313,92,User6,366771139
keydown,41885362,103,User6,366771139
keyup,41885426,103,User6,366771139
keydown,41885531,96,User6,366771139
keydown,41885618,102,User6,366771139
keyup,41885641,96,User6,366771139
keyup,41885706,102,User6,366771139
keydown,41885746,97,User6,366771139
keyup,41885811,97,User6,366771139
keydown,41886006,0,User6,366771139
