event,Hora normalizada,key,user,session_id
keydown,35383722,71,User3,366916113
keydown,35383790,70,User3,366916113
keyup,35383918,70,User3,366916113
keyup,35383934,71,User3,366916113
keydown,35383963,97,User3,366916113
keyup,35384028,97,User3,366916113
keydown,35384186,107,User3,366916113
keyup,35384250,107,User3,366916113
keydown,35384874,0,User3,366916113
keyup,35384954,0,User3,366916113
keydown,35385146,87,User3,366916113
keyup,35385211,87,User3,366916113
keydown,35385418,83,User3,366916113
keyup,35385480,83,User3,366916113
keydown,35385802,89,User3,366916113
keyup,35385834,89,User3,366916113
keydown,35385866,94,User3,366916113
keyup,35385930,94,User3,366916113
keydown,35385995,87,User3,366916113
keyup,35386090,87,User3,366916113
keydown,35386108,0,User3,366916113
keyup,35386172,0,User3,366916113
keydown,35386204,101,User3,366916113
keyup,35386234,101,User3,366916113
keydown,35386346,87,User3,366916113
keyup,35386410,87,User3,366916113
keydown,35386538,85,User3,366916113
keyup,35386602,85,User3,366916113
keydown,35386666,103,User3,366916113
keydown,35386715,87,User3,366916113
keyup,35386730,103,User3,366916113
keyup,35386777,87,User3,366916113
keydown,35386874,101,User3,366916113
keyup,35386939,101,User3,366916113
keydown,35387081,102,User3,366916113
keyup,35387147,102,User3,366916113
keydown,35387225,100,User3,366916113
keyup,35387273,100,User3,366916113
keydown,35387434,83,User3,366916113
keyup,35387499,83,User3,366916113
keydown,35387839,96,User3,366916113
keyup,35387902,96,User3,366916113
keydown,35387947,86,User3,366916113
keydown,35388076,97,User3,366916113
keyup,35388091,86,User3,366916113
keyup,35388141,97,User3,366916113
keydown,35388282,0,User3,366916113
keyup,35388347,0,User3,366916113
keydown,35388421,83,User3,366916113
keydown,35388471,0,User3,366916113
keyup,35388555,0,User3,366916113
keyup,35388570,83,User3,366916113
keydown,35389002,85,User3,366916113
keyup,35389083,85,User3,366916113
keydown,35389178,90,User3,366916113
keyup,35389243,90,User3,366916113
keydown,35389274,83,User3,366916113
keyup,35389355,83,User3,366916113
keydown,35389467,100,User3,366916113
keyup,35389548,100,User3,366916113
keydown,35389644,95,User3,366916113
keyup,35389707,95,User3,366916113
keydown,35389804,83,User3,366916113
keyup,35389866,83,User3,366916113
keydown,35389914,96,User3,366916113
keyup,35389979,96,User3,366916113
keydown,35390074,86,User3,366916113
keyup,35390138,86,User3,366916113
keydown,35390218,87,User3,366916113
keyup,35390298,87,User3,366916113
keydown,35390361,100,User3,366916113
keyup,35390458,100,User3,366916113
keydown,35390554,47,User3,366916113
keyup,35390589,47,User3,366916113
keydown,35395130,90,User3,366916113
keyup,35395178,90,User3,366916113
keydown,35395337,97,User3,366916113
keyup,35395402,97,User3,366916113
keydown,35395501,94,User3,366916113
keyup,35395566,94,User3,366916113
keydown,35395658,83,User3,366916113
keyup,35395706,83,User3,366916113
