event,Hora normalizada,key,user,session_id
keydown,33831686,102,User1,366981514
keyup,33831768,102,User1,366981514
keydown,33831820,103,User1,366981514
keydown,33831911,0,User1,366981514
keyup,33831933,103,User1,366981514
keyup,33832001,0,User1,366981514
keydown,33832089,85,User1,366981514
keyup,33832185,85,User1,366981514
keydown,33832371,98,User1,366981514
keyup,33832442,98,User1,366981514
keydown,33832681,38,User1,366981514
keyup,33832804,38,User1,366981514
keydown,33832868,97,User1,366981514
keyup,33832963,97,User1,366981514
keydown,33832984,95,User1,366981514
keydown,33833074,97,User1,366981514
keyup,33833125,95,User1,366981514
keydown,33833167,0,User1,366981514
keyup,33833190,97,User1,366981514
keyup,33833281,0,User1,366981514
keydown,33833358,94,User1,366981514
keyup,33833383,94,User1,366981514
keydown,33833447,97,User1,366981514
keyup,33833537,97,User1,366981514
keydown,33833559,0,User1,366981514
keyup,33833651,0,User1,366981514
keydown,33833711,94,User1,366981514
keyup,33833781,94,User1,366981514
keydown,33833835,94,User1,366981514
keyup,33833924,94,User1,366981514
keydown,33834130,87,User1,366981514
keyup,33834220,87,User1,366981514
keydown,33834298,104,User1,366981514
keyup,33834388,104,User1,366981514
keydown,33834527,83,User1,366981514
keyup,33834593,83,User1,366981514
keydown,33834671,101,User1,366981514
keyup,33834785,101,User1,366981514
keydown,33834917,71,User1,366981514
keyup,33835506,71,User1,366981514
keydown,33835594,71,User1,366981514
keydown,33836744,28,User1,366981514
keyup,33836859,28,User1,366981514
keyup,33836948,71,User1,366981514
keydown,33837431,0,User1,366981514
keyup,33837544,0,User1,366981514
keydown,33837939,101,User1,366981514
keyup,33838007,101,User1,366981514
keydown,33838317,91,User1,366981514
keyup,33838408,91,User1,366981514
keydown,33838505,0,User1,366981514
keyup,33838594,0,User1,366981514
keydown,33838652,96,User1,366981514
keyup,33838741,96,User1,366981514
keydown,33838905,87,User1,366981514
keyup,33838973,87,User1,366981514
keydown,33839059,85,User1,366981514
keyup,33839147,85,User1,366981514
keydown,33839219,87,User1,366981514
keyup,33839287,87,User1,366981514
keydown,33839362,101,User1,366981514
keyup,33839473,101,User1,366981514
keydown,33839710,91,User1,366981514
keyup,33839802,91,User1,366981514
keydown,33840007,102,User1,366981514
keyup,33840098,102,User1,366981514
keydown,33840224,83,User1,366981514
keyup,33840296,83,User1,366981514
keydown,33840381,101,User1,366981514
keyup,33840495,101,User1,366981514
keydown,33840527,0,User1,366981514
keyup,33840642,0,User1,366981514
keydown,33840680,83,User1,366981514
keyup,33840752,83,User1,366981514
keydown,33841108,107,User1,366981514
keydown,33841222,103,User1,366981514
keyup,33841246,107,User1,366981514
keyup,33841313,103,User1,366981514
keydown,33841461,86,User1,366981514
keyup,33841530,86,User1,366981514
keydown,33841611,83,User1,366981514
keyup,33841703,83,User1,366981514
keydown,33841738,0,User1,366981514
keyup,33841850,0,User1,366981514
keydown,33841930,97,User1,366981514
keydown,33842042,0,User1,366981514
keyup,33842065,97,User1,366981514
keyup,33842134,0,User1,366981514
keydown,33842184,94,User1,366981514
keyup,33842251,94,User1,366981514
keydown,33842300,97,User1,366981514
keydown,33842368,0,User1,366981514
keyup,33842393,97,User1,366981514
keyup,33842438,0,User1,366981514
keydown,33842669,99,User1,366981514
keyup,33842737,99,User1,366981514
keydown,33843116,103,User1,366981514
keyup,33843183,103,User1,366981514
keydown,33843327,87,User1,366981514
keyup,33843396,87,User1,366981514
keydown,33843508,0,User1,366981514
keyup,33843600,0,User1,366981514
keydown,33843698,101,User1,366981514
keyup,33843765,101,User1,366981514
keydown,33843858,87,User1,366981514
keyup,33843949,87,User1,366981514
keydown,33844057,83,User1,366981514
keyup,33844146,83,User1,366981514
keydown,33844293,0,User1,366981514
keyup,33844363,0,User1,366981514
keydown,33844571,107,User1,366981514
keyup,33844639,107,User1,366981514
keydown,33844776,83,User1,366981514
keyup,33844842,83,User1,366981514
keydown,33844919,0,User1,366981514
keyup,33845012,0,User1,366981514
keydown,33845077,101,User1,366981514
keyup,33845149,101,User1,366981514
keydown,33845223,83,User1,366981514
keyup,33845292,83,User1,366981514
keydown,33845556,84,User1,366981514
keyup,33845668,84,User1,366981514
keydown,33845843,87,User1,366981514
keyup,33845913,87,User1,366981514
keydown,33846007,101,User1,366981514
keyup,33846098,101,User1,366981514
keydown,33846157,0,User1,366981514
keyup,33846250,0,User1,366981514
keydown,33846579,71,User1,366981514
keydown,33846758,23,User1,366981514
keyup,33846917,23,User1,366981514
keyup,33846943,71,User1,366981514
keydown,33847234,71,User1,366981514
keydown,33847500,42,User1,366981514
keyup,33847600,42,User1,366981514
keyup,33847661,71,User1,366981514
keydown,33849759,38,User1,366981514
keyup,33849858,38,User1,366981514
keydown,33850137,71,User1,366981514
keydown,33850379,6,User1,366981514
keyup,33850449,6,User1,366981514
keyup,33850538,71,User1,366981514
keydown,33854373,47,User1,366981514
keyup,33854439,47,User1,366981514
keydown,34904242,89,User1,366981514
keyup,34904301,89,User1,366981514
keydown,34904435,87,User1,366981514
keyup,34904536,87,User1,366981514
keydown,34904812,96,User1,366981514
keyup,34904907,96,User1,366981514
keydown,34904972,91,User1,366981514
keyup,34905060,91,User1,366981514
keydown,34905295,83,User1,366981514
keyup,34905362,83,User1,366981514
keydown,34905443,83,User1,366981514
keyup,34905535,83,User1,366981514
keydown,34905577,83,User1,366981514
keyup,34905666,83,User1,366981514
keydown,34905799,94,User1,366981514
keyup,34905938,94,User1,366981514
keydown,34906099,71,User1,366981514
keydown,34906327,1,User1,366981514
keyup,34906398,1,User1,366981514
keydown,34906489,1,User1,366981514
keyup,34906533,1,User1,366981514
keydown,34906623,1,User1,366981514
keyup,34906668,1,User1,366981514
keyup,34906713,71,User1,366981514
keydown,34906872,0,User1,366981514
keyup,34906962,0,User1,366981514
keydown,34907260,71,User1,366981514
keydown,34907374,23,User1,366981514
keyup,34907476,71,User1,366981514
keyup,34907482,11,User1,366981514
keydown,34907698,86,User1,366981514
keyup,34907798,86,User1,366981514
keydown,34908807,38,User1,366981514
keyup,34908880,38,User1,366981514
keydown,34909495,71,User1,366981514
keydown,34910295,42,User1,366981514
keyup,34910411,42,User1,366981514
keyup,34910660,71,User1,366981514
keydown,34911369,47,User1,366981514
keyup,34911451,47,User1,366981514
keydown,34914979,47,User1,366981514
keyup,34915069,47,User1,366981514
keydown,36476413,83,User1,366981514
keyup,36476547,83,User1,366981514
keydown,36476652,94,User1,366981514
keyup,36476788,94,User1,366981514
keydown,36477041,89,User1,366981514
keyup,36477130,89,User1,366981514
keydown,36477297,103,User1,366981514
keydown,36477405,91,User1,366981514
keyup,36477451,103,User1,366981514
keyup,36477518,91,User1,366981514
keydown,36477683,87,User1,366981514
keyup,36477772,87,User1,366981514
keydown,36478314,96,User1,366981514
keyup,36478407,96,User1,366981514
keydown,36478408,0,User1,366981514
keyup,36478473,0,User1,366981514
keydown,36478587,106,User1,366981514
keyup,36478704,106,User1,366981514
keydown,36478705,0,User1,366981514
keyup,36478771,0,User1,366981514
keydown,36478900,83,User1,366981514
keyup,36478967,83,User1,366981514
keydown,36479227,93,User1,366981514
keyup,36479318,93,User1,366981514
keydown,36479377,91,User1,366981514
keyup,36479466,91,User1,366981514
keydown,36479545,71,User1,366981514
keydown,36479750,28,User1,366981514
keyup,36479819,28,User1,366981514
keyup,36479910,71,User1,366981514
keydown,36480284,0,User1,366981514
keyup,36480378,0,User1,366981514
keydown,36480615,105,User1,366981514
keyup,36480729,105,User1,366981514
keydown,36480870,103,User1,366981514
keyup,36480962,103,User1,366981514
keydown,36481109,87,User1,366981514
keyup,36481245,87,User1,366981514
keydown,36481266,0,User1,366981514
keydown,36481361,102,User1,366981514
keyup,36481384,0,User1,366981514
keyup,36481474,102,User1,366981514
keydown,36481563,83,User1,366981514
keyup,36481630,83,User1,366981514
keydown,36481945,94,User1,366981514
keyup,36481993,94,User1,366981514
keydown,36483293,38,User1,366981514
keydown,36483793,38,User1,366981514
keydown,36483843,38,User1,366981514
keydown,36483893,38,User1,366981514
keydown,36483943,38,User1,366981514
keydown,36483993,38,User1,366981514
keyup,36484017,38,User1,366981514
keydown,36484203,38,User1,366981514
keyup,36484290,38,User1,366981514
keydown,36484956,47,User1,366981514
keyup,36485022,47,User1,366981514
keydown,36485360,99,User1,366981514
keyup,36485452,99,User1,366981514
keydown,36485673,103,User1,366981514
keyup,36485783,103,User1,366981514
keydown,36485900,87,User1,366981514
keyup,36486013,87,User1,366981514
keydown,36486143,0,User1,366981514
keyup,36486237,0,User1,366981514
keydown,36486451,97,User1,366981514
keyup,36486522,97,User1,366981514
keydown,36486689,101,User1,366981514
keyup,36486781,101,User1,366981514
keydown,36486822,0,User1,366981514
keyup,36486890,0,User1,366981514
keydown,36486921,85,User1,366981514
keyup,36487014,85,User1,366981514
keydown,36487205,97,User1,366981514
keyup,36487322,97,User1,366981514
keydown,36487377,96,User1,366981514
keyup,36487467,96,User1,366981514
keydown,36487615,102,User1,366981514
keyup,36487705,102,User1,366981514
keydown,36487831,83,User1,366981514
keyup,36487922,83,User1,366981514
keydown,36488123,91,User1,366981514
keyup,36488212,91,User1,366981514
keydown,36488403,101,User1,366981514
keyup,36488471,101,User1,366981514
keydown,36488703,71,User1,366981514
keydown,36488816,28,User1,366981514
keyup,36488885,71,User1,366981514
keyup,36488909,4,User1,366981514
keydown,36488987,47,User1,366981514
keyup,36489057,47,User1,366981514
keydown,38133864,86,User1,366981514
keyup,38133927,86,User1,366981514
keydown,38134021,83,User1,366981514
keyup,38134089,83,User1,366981514
keydown,38134186,100,User1,366981514
keyup,38134252,100,User1,366981514
keydown,38134528,95,User1,366981514
keyup,38134596,95,User1,366981514
keydown,38134771,87,User1,366981514
keyup,38134863,87,User1,366981514
keydown,38134865,0,User1,366981514
keyup,38134952,0,User1,366981514
keydown,38135100,95,User1,366981514
keyup,38135191,95,User1,366981514
keydown,38135348,83,User1,366981514
keyup,38135418,83,User1,366981514
keydown,38135666,96,User1,366981514
keyup,38135757,96,User1,366981514
keydown,38136336,86,User1,366981514
keyup,38136428,86,User1,366981514
keydown,38136500,83,User1,366981514
keyup,38136569,83,User1,366981514
keydown,38136689,100,User1,366981514
keyup,38136782,100,User1,366981514
keydown,38136969,91,User1,366981514
keyup,38137057,91,User1,366981514
keydown,38137153,96,User1,366981514
keyup,38137242,96,User1,366981514
keydown,38137421,83,User1,366981514
keyup,38137487,83,User1,366981514
keydown,38137562,83,User1,366981514
keyup,38137632,83,User1,366981514
keydown,38137705,83,User1,366981514
keyup,38137775,83,User1,366981514
keydown,38137851,83,User1,366981514
keyup,38137919,83,User1,366981514
keydown,38137970,83,User1,366981514
keyup,38138039,83,User1,366981514
keydown,38138113,101,User1,366981514
keyup,38138203,101,User1,366981514
keydown,38138372,47,User1,366981514
keyup,38138488,47,User1,366981514
keydown,38138621,9,User1,366981514
keyup,38138715,9,User1,366981514
keydown,38138936,38,User1,366981514
keyup,38139026,38,User1,366981514
keydown,38139657,95,User1,366981514
keyup,38139794,95,User1,366981514
keydown,38139955,103,User1,366981514
keyup,38140068,103,User1,366981514
keydown,38140744,83,User1,366981514
keydown,38140789,92,User1,366981514
keyup,38140860,83,User1,366981514
keyup,38140861,92,User1,366981514
keydown,38140900,92,User1,366981514
keydown,38140946,83,User1,366981514
keyup,38140971,92,User1,366981514
keyup,38141060,83,User1,366981514
keydown,38141083,92,User1,366981514
keydown,38141151,83,User1,366981514
keyup,38141176,92,User1,366981514
keyup,38141244,83,User1,366981514
keydown,38141246,92,User1,366981514
keydown,38141313,83,User1,366981514
keyup,38141361,92,User1,366981514
keyup,38141403,83,User1,366981514
keydown,38141689,47,User1,366981514
keyup,38141781,47,User1,366981514
keydown,38142472,86,User1,366981514
keyup,38142564,86,User1,366981514
keydown,38142626,87,User1,366981514
keyup,38142695,87,User1,366981514
keydown,38143041,84,User1,366981514
keyup,38143086,84,User1,366981514
keydown,38143230,103,User1,366981514
keyup,38143299,103,User1,366981514
keydown,38143431,102,User1,366981514
keyup,38143498,102,User1,366981514
keydown,38143576,107,User1,366981514
keyup,38143645,107,User1,366981514
keydown,38144039,47,User1,366981514
keyup,38144149,47,User1,366981514
keydown,38144739,107,User1,366981514
keyup,38144807,107,User1,366981514
keydown,38144959,97,User1,366981514
keyup,38145048,97,User1,366981514
keydown,38145100,0,User1,366981514
keyup,38145190,0,User1,366981514
keydown,38146937,95,User1,366981514
keyup,38147005,95,User1,366981514
keydown,38147200,87,User1,366981514
keyup,38147289,87,User1,366981514
keydown,38147311,0,User1,366981514
keyup,38147358,0,User1,366981514
keydown,38147456,89,User1,366981514
keyup,38147546,89,User1,366981514
keydown,38147763,38,User1,366981514
keyup,38147855,38,User1,366981514
keydown,38148021,90,User1,366981514
keyup,38148112,90,User1,366981514
keydown,38148343,0,User1,366981514
keyup,38148456,0,User1,366981514
keydown,38149294,38,User1,366981514
keyup,38149363,38,User1,366981514
keydown,38150010,87,User1,366981514
keyup,38150098,87,User1,366981514
keydown,38150242,0,User1,366981514
keyup,38150309,0,User1,366981514
keyup,38151064,43,User1,366981514
keyup,38152780,98,User1,366981514
keydown,38154084,83,User1,366981514
keydown,38154199,101,User1,366981514
keyup,38154222,83,User1,366981514
keydown,38154313,83,User1,366981514
keyup,38154338,101,User1,366981514
keyup,38154448,83,User1,366981514
keydown,38154498,86,User1,366981514
keyup,38154654,86,User1,366981514
keydown,38155079,97,User1,366981514
keyup,38155193,97,User1,366981514
keydown,38155241,0,User1,366981514
keyup,38155332,0,User1,366981514
keydown,38155889,87,User1,366981514
keyup,38155959,87,User1,366981514
keydown,38156218,94,User1,366981514
keyup,38156243,94,User1,366981514
keydown,38156379,0,User1,366981514
keyup,38156446,0,User1,366981514
keydown,38156582,88,User1,366981514
keyup,38156650,88,User1,366981514
keydown,38156797,91,User1,366981514
keyup,38156889,91,User1,366981514
keydown,38156935,96,User1,366981514
keyup,38157027,96,User1,366981514
keydown,38157262,86,User1,366981514
keyup,38157330,86,User1,366981514
keydown,38157399,87,User1,366981514
keyup,38157488,87,User1,366981514
keydown,38157525,0,User1,366981514
keyup,38157596,0,User1,366981514
keydown,38158137,90,User1,366981514
keyup,38158230,90,User1,366981514
keydown,38158397,83,User1,366981514
keyup,38158464,83,User1,366981514
keydown,38158686,85,User1,366981514
keyup,38158753,85,User1,366981514
keydown,38158945,91,User1,366981514
keyup,38159013,91,User1,366981514
keydown,38159201,87,User1,366981514
keyup,38159269,87,User1,366981514
keydown,38159507,96,User1,366981514
keyup,38159599,96,User1,366981514
keydown,38159767,86,User1,366981514
keyup,38159835,86,User1,366981514
keydown,38160023,97,User1,366981514
keyup,38160088,97,User1,366981514
keydown,38160138,0,User1,366981514
keyup,38160252,0,User1,366981514
keydown,38160371,85,User1,366981514
keyup,38160438,85,User1,366981514
keydown,38160525,100,User1,366981514
keyup,38160594,100,User1,366981514
keydown,38160657,87,User1,366981514
keyup,38160746,87,User1,366981514
keydown,38160900,95,User1,366981514
keydown,38161056,91,User1,366981514
keyup,38161077,95,User1,366981514
keyup,38161149,91,User1,366981514
keydown,38161248,102,User1,366981514
keyup,38161365,102,User1,366981514
keydown,38161475,83,User1,366981514
keyup,38161543,83,User1,366981514
keydown,38161607,101,User1,366981514
keyup,38161700,101,User1,366981514
keydown,38161861,47,User1,366981514
keyup,38161928,47,User1,366981514
keydown,38162874,86,User1,366981514
keyup,38162942,86,User1,366981514
keydown,38163013,87,User1,366981514
keyup,38163102,87,User1,366981514
keydown,38163124,0,User1,366981514
keyup,38163194,0,User1,366981514
keydown,38163445,94,User1,366981514
keyup,38163536,94,User1,366981514
keydown,38163812,38,User1,366981514
keyup,38163901,38,User1,366981514
keydown,38164133,85,User1,366981514
keyup,38164223,85,User1,366981514
keydown,38164330,83,User1,366981514
keyup,38164402,83,User1,366981514
keydown,38164604,94,User1,366981514
keyup,38164696,94,User1,366981514
keydown,38164878,83,User1,366981514
keyup,38164947,83,User1,366981514
keydown,38165162,84,User1,366981514
keyup,38165231,84,User1,366981514
keydown,38165411,83,User1,366981514
keyup,38165499,83,User1,366981514
keydown,38165597,106,User1,366981514
keyup,38165643,106,User1,366981514
keydown,38165718,83,User1,366981514
keyup,38165807,83,User1,366981514
keydown,38166037,109,User1,366981514
keyup,38166107,109,User1,366981514
keydown,38166217,38,User1,366981514
keyup,38166262,38,User1,366981514
keydown,38166602,109,User1,366981514
keydown,38166624,38,User1,366981514
keyup,38166671,109,User1,366981514
keyup,38166693,38,User1,366981514
keydown,38166878,38,User1,366981514
keyup,38166968,38,User1,366981514
keydown,38167251,38,User1,366981514
keyup,38167320,38,User1,366981514
keydown,38167586,108,User1,366981514
keyup,38167654,108,User1,366981514
keydown,38167727,83,User1,366981514
keyup,38167795,83,User1,366981514
keydown,38168304,9,User1,366981514
keyup,38168394,9,User1,366981514
keydown,38168428,0,User1,366981514
