event,Hora normalizada,key,user,session_id
keydown,32681386,71,User5,366759743
keydown,32681589,53,User5,366759743
keyup,32681648,53,User5,366759743
keyup,32681661,71,User5,366759743
keydown,32682039,103,User5,366759743
keyup,32682094,103,User5,366759743
keydown,32682280,95,User5,366759743
keyup,32682318,95,User5,366759743
keydown,32682415,97,User5,366759743
keyup,32682463,97,User5,366759743
keydown,32682568,100,User5,366759743
keyup,32682607,100,User5,366759743
keydown,32682664,0,User5,366759743
keyup,32682719,0,User5,366759743
keydown,32682837,96,User5,366759743
keyup,32682910,96,User5,366759743
keydown,32682948,87,User5,366759743
keyup,32683006,87,User5,366759743
keydown,32683396,89,User5,366759743
keyup,32683454,89,User5,366759743
keydown,32683637,38,User5,366759743
keyup,32683693,38,User5,366759743
keydown,32683795,38,User5,366759743
keyup,32683886,38,User5,366759743
keydown,32683973,38,User5,366759743
keyup,32684014,38,User5,366759743
keydown,32684164,71,User5,366759743
keydown,32684323,60,User5,366759743
keyup,32684397,60,User5,366759743
keyup,32684412,71,User5,366759743
keydown,32684517,89,User5,366759743
keyup,32684655,89,User5,366759743
keydown,32684662,100,User5,366759743
keyup,32684718,100,User5,366759743
keydown,32685138,38,User5,366759743
keyup,32685198,38,User5,366759743
keydown,32685284,38,User5,366759743
keyup,32685373,38,User5,366759743
keydown,32685397,87,User5,366759743
keyup,32685486,87,User5,366759743
keydown,32685634,89,User5,366759743
keydown,32685748,100,User5,366759743
keyup,32685791,89,User5,366759743
keyup,32685854,100,User5,366759743
keydown,32685891,97,User5,366759743
keyup,32685965,97,User5,366759743
keydown,32686098,73,User5,366759743
keyup,32686176,73,User5,366759743
keydown,32686835,90,User5,366759743
keyup,32686893,90,User5,366759743
keydown,32687026,103,User5,366759743
keyup,32687086,103,User5,366759743
keydown,32687203,95,User5,366759743
keyup,32687277,95,User5,366759743
keydown,32687363,97,User5,366759743
keyup,32687422,97,User5,366759743
keydown,32687491,100,User5,366759743
keyup,32687550,100,User5,366759743
keydown,32687922,96,User5,366759743
keyup,32688014,96,User5,366759743
keydown,32688164,87,User5,366759743
keyup,32688239,87,User5,366759743
keydown,32688387,89,User5,366759743
keyup,32688526,89,User5,366759743
keydown,32688535,100,User5,366759743
keyup,32688607,100,User5,366759743
keydown,32688691,97,User5,366759743
keyup,32688749,97,User5,366759743
keydown,32688917,73,User5,366759743
keyup,32688971,73,User5,366759743
keydown,32709822,71,User5,366759743
keydown,32710034,45,User5,366759743
keyup,32710093,45,User5,366759743
keyup,32710108,71,User5,366759743
keydown,32710178,94,User5,366759743
keyup,32710286,94,User5,366759743
keydown,32710402,91,User5,366759743
keyup,32710462,91,User5,366759743
keydown,32710578,96,User5,366759743
keyup,32710670,96,User5,366759743
keydown,32710739,88,User5,366759743
keyup,32710797,88,User5,366759743
keydown,32710899,91,User5,366759743
keyup,32710957,91,User5,366759743
keydown,32711203,38,User5,366759743
keyup,32711245,38,User5,366759743
keydown,32711362,38,User5,366759743
keyup,32711405,38,User5,366759743
keydown,32711506,38,User5,366759743
keyup,32711582,38,User5,366759743
keydown,32711681,41,User5,366759743
keyup,32711709,41,User5,366759743
keydown,32712065,41,User5,366759743
keydown,32712146,83,User5,366759743
keyup,32712238,41,User5,366759743
keyup,32712253,83,User5,366759743
keydown,32713858,85,User5,366759743
keyup,32713951,85,User5,366759743
keydown,32714436,38,User5,366759743
keyup,32714477,38,User5,366759743
keydown,32714626,38,User5,366759743
keyup,32714684,38,User5,366759743
keydown,32720433,71,User5,366759743
keydown,32720529,39,User5,366759743
keyup,32720558,71,User5,366759743
keyup,32720604,85,User5,366759743
keydown,32720721,97,User5,366759743
keyup,32720782,97,User5,366759743
keydown,32720834,100,User5,366759743
keyup,32720877,100,User5,366759743
keydown,32721138,97,User5,366759743
keyup,32721197,97,User5,366759743
keydown,32721330,96,User5,366759743
keyup,32721406,96,User5,366759743
keydown,32721506,83,User5,366759743
keyup,32721566,83,User5,366759743
keydown,32721810,104,User5,366759743
keyup,32721902,104,User5,366759743
keydown,32721922,91,User5,366759743
keyup,32721966,91,User5,366759743
keydown,32722162,100,User5,366759743
keyup,32722221,100,User5,366759743
keydown,32722274,103,User5,366759743
keyup,32722331,103,User5,366759743
keydown,32722642,101,User5,366759743
keyup,32722670,101,User5,366759743
keydown,32722914,0,User5,366759743
keyup,32722958,0,User5,366759743
keydown,32723153,89,User5,366759743
keydown,32723219,100,User5,366759743
keyup,32723245,89,User5,366759743
keyup,32723340,100,User5,366759743
keydown,32723362,83,User5,366759743
keyup,32723469,83,User5,366759743
keydown,32723618,102,User5,366759743
keyup,32723678,102,User5,366759743
keydown,32723762,91,User5,366759743
keyup,32723806,91,User5,366759743
keydown,32723875,101,User5,366759743
keyup,32723934,101,User5,366759743
keydown,32724003,0,User5,366759743
keyup,32724045,0,User5,366759743
keydown,32725809,83,User5,366759743
keyup,32725886,83,User5,366759743
keydown,32725923,94,User5,366759743
keyup,32725967,94,User5,366759743
keydown,32725979,0,User5,366759743
keyup,32726014,0,User5,366759743
keydown,32726370,87,User5,366759743
keyup,32726446,87,User5,366759743
keydown,32726482,96,User5,366759743
keyup,32726558,96,User5,366759743
keydown,32726594,102,User5,366759743
keydown,32726707,100,User5,366759743
keyup,32726719,102,User5,366759743
keyup,32726797,100,User5,366759743
keydown,32726882,83,User5,366759743
keyup,32726990,83,User5,366759743
keydown,32727010,100,User5,366759743
keyup,32727102,100,User5,366759743
keydown,32727283,47,User5,366759743
keyup,32727372,47,User5,366759743
keydown,32735778,95,User5,366759743
keyup,32735839,95,User5,366759743
keydown,32735874,83,User5,366759743
keyup,32735968,83,User5,366759743
keydown,32735985,86,User5,366759743
keyup,32736063,86,User5,366759743
keydown,32736195,100,User5,366759743
keydown,32736274,87,User5,366759743
keyup,32736286,100,User5,366759743
keyup,32736350,87,User5,366759743
keydown,32736402,0,User5,366759743
keyup,32736447,0,User5,366759743
keydown,32736508,95,User5,366759743
keydown,32736635,91,User5,366759743
keyup,32736649,95,User5,366759743
keyup,32736666,91,User5,366759743
keydown,32737010,41,User5,366759743
keydown,32737108,83,User5,366759743
keyup,32737150,41,User5,366759743
keyup,32737183,83,User5,366759743
keydown,32737377,99,User5,366759743
keydown,32737459,103,User5,366759743
keyup,32737486,99,User5,366759743
keyup,32737533,103,User5,366759743
keydown,32737601,87,User5,366759743
keyup,32737662,87,User5,366759743
keydown,32737714,0,User5,366759743
keyup,32737774,0,User5,366759743
keydown,32737842,86,User5,366759743
keydown,32737958,87,User5,366759743
keyup,32737967,86,User5,366759743
keyup,32738032,87,User5,366759743
keydown,32738066,0,User5,366759743
keyup,32738127,0,User5,366759743
keydown,32738228,85,User5,366759743
keydown,32738324,97,User5,366759743
keyup,32738334,85,User5,366759743
keyup,32738366,97,User5,366759743
keydown,32738466,96,User5,366759743
keyup,32738539,96,User5,366759743
keydown,32738651,104,User5,366759743
keyup,32738729,104,User5,366759743
keydown,32738802,87,User5,366759743
keyup,32738858,87,User5,366759743
keydown,32738876,100,User5,366759743
keyup,32738959,100,User5,366759743
keydown,32739057,101,User5,366759743
keydown,32739155,83,User5,366759743
keyup,32739178,101,User5,366759743
keyup,32739294,83,User5,366759743
keydown,32739331,85,User5,366759743
keyup,32739422,85,User5,366759743
keydown,32739441,91,User5,366759743
keyup,32739503,91,User5,366759743
keydown,32740018,97,User5,366759743
keyup,32740062,97,User5,366759743
keydown,32740162,96,User5,366759743
keyup,32740238,96,User5,366759743
keydown,32740258,87,User5,366759743
keyup,32740302,87,User5,366759743
keydown,32740411,101,User5,366759743
keydown,32740468,0,User5,366759743
